3554,4757.2
3555,4757.2
3556,4593.2
3557,4593.2
3558,4370.1
3559,4350.4
3560,4350.4
3561,4153.5
3562,4153.5
3563,4166.7
3564,4009.2
3565,3894.4
3566,3894.4
3567,3743.4
3568,3779.5
3569,3713.9
3570,3602.4
3571,3618.8
3572,3241.5
3573,3228.3
3574,3228.3
3575,3120.1
3576,3084
3577,3087.3
3578,3064.3
3579,3038.1
3580,3041.3
3581,3077.4
3582,3002
3583,2883.9
3584,2828
3585,1853.4
3586,1698.8
3587,1694.1
3588,1697.3
3589,1706.7
3590,1713
3591,1711.5
3592,1714.6
3593,1719.3
3594,1722.5
3595,1727.2
3596,1719.3
3597,1717.8
3598,1714.6
3599,1713
3600,1711.5
3601,1711.5
3602,1711.5
3603,1714.6
3604,1709.9
3605,1713
3606,1716.2
3607,1733.5
3608,1733.5
3609,1746.2
3610,1752.5
3611,1763.5
3612,1769.8
3613,1768.2
3614,1777.7
3615,1776.1
3616,1774.5
3617,1776.1
3618,1777.7
3619,1788.7
3620,1812.4
3621,1812.4
3622,1812.4
3623,1892.8
3624,1892.8
3625,1829.7
3626,1829.7
3627,1826.6
3628,1820.3
3629,1815.5
3630,1807.7
3631,1807.7
3632,1825
3633,1828.2
3634,1848.7
3635,1859.7
3636,1859.7
3637,1867.6
3638,1877
3639,1881.8
3640,1880.2
3641,1873.9
3642,1855
3643,1850.2
3644,1839.2
3645,1829.7
3646,1831.3
3647,1829.7
3648,1828.2
3649,1828.2
3650,1821.8
3651,1820.3
3652,1823.4
3653,1814
3654,1814
3655,1804.5
3656,1799.8
3657,1798.2
3658,1799.8
3659,1806.1
3660,1807.7
3661,1820.3
3662,1818.7
3663,1814
3664,1807.7
3665,1809.2
3666,1807.7
3667,1807.7
3668,1804.5
3669,1807.7
3670,1804.5
3671,1806.1
3672,1802.9
3673,1801.3
3674,1796.6
3675,1791.9
3676,1799.8
3677,1806.1
3678,1806.1
3679,1812.4
3680,1817.1
3681,1821.8
3682,1821.8
3683,1820.3
3684,1828.2
3685,1829.7
3686,1836
3687,1836
3688,1828.2
3689,1828.2
3690,1817.1
3691,1810.8
3692,1804.5
3693,1795
3694,1785.6
3695,1779.3
3696,1780.8
3697,1780.8
3698,1779.3
3699,1779.3
3700,1782.4
3701,1782.4
3702,1779.3
3703,1782.4
3704,1782.4
3705,1782.4
3706,1780.8
3707,1782.4
3708,1780.8
3709,1777.7
3710,1774.5
3711,1774.5
3712,1776.1
3713,1777.7
3714,1777.7
3715,1776.1
3716,1777.7
3717,1777.7
3718,1780.8
3719,1782.4
3720,1791.9
3721,1785.6
3722,1785.6
3723,1787.2
3724,1788.7
3725,1791.9
3726,1798.2
3727,1798.2
3728,1796.6
3729,1798.2
3730,1802.9
3731,1801.3
3732,1804.5
3733,1809.2
3734,1815.5
3735,1815.5
3736,1809.2
3737,1806.1
3738,1801.3
3739,1801.3
3740,1801.3
3741,1801.3
3742,1802.9
3743,1804.5
3744,1810.8
3745,1809.2
3746,1815.5
3747,1818.7
3748,1814
3749,1812.4
3750,1804.5
3751,1804.5
3752,1804.5
3753,1804.5
3754,1810.8
3755,1812.4
3756,1809.2
3757,1820.3
3758,1810.8
3759,1826.6
3760,1847.1
3761,1869.2
3762,1875.5
3763,1877
3764,1889.7
3765,1897.5
3766,1907
3767,1914.9
3768,1918
3769,1911.7
3770,1919.6
3771,1918
3772,1913.3
3773,1913.3
3774,1916.5
3775,1916.5
3776,1921.2
3777,1927.5
3778,1924.3
3779,1925.9
3780,1927.5
3781,1929.1
3782,1927.5
3783,1924.3
3784,1921.2
3785,1925.9
3786,1933.8
3787,1937
3788,1937
3789,1940.1
3790,1943.3
3791,1941.7
3792,1938.5
3793,1937
3794,1933.8
3795,1932.2
3796,1921.2
3797,1913.3
3798,1919.6
3799,1918
3800,1910.2
3801,1896
3802,1907
3803,1911.7
3804,1914.9
3805,1919.6
3806,1921.2
3807,1921.2
3808,1919.6
3809,1922.8
3810,1922.8
3811,1925.9
3812,1929.1
3813,1933.8
3814,1927.5
3815,1930.7
3816,1935.4
3817,1940.1
3818,1940.1
3819,1937
3820,1940.1
3821,1949.6
3822,1962.2
3823,1966.9
3824,1966.9
3825,1966.9
3826,1974.8
3827,1973.2
3828,1984.3
3829,1995.3
3830,2001.6
3831,2014.2
3832,2034.7
3833,2045.8
3834,2053.7
3835,2063.1
3836,2085.2
3837,2104.1
3838,2105.7
3839,2126.2
3840,2137.2
3841,2156.2
3842,2162.5
3843,2159.3
3844,2168.8
3845,2179.8
3846,2194
3847,2205
3848,2214.5
3849,2242.9
3850,2253.9
3851,2302.8
3852,2317
3853,2376.9
3854,2394.3
3855,2394.3
3856,2386.4
3857,2394.3
3858,2394.3
3859,2373.8
3860,2388
3861,2410.1
3862,2441.6
3863,2443.2
3864,2449.5
3865,2454.2
3866,2463.7
3867,2463.7
3868,2463.7
3869,2463.7
3870,2476.3
3871,2484.2
3872,2496.8
3873,2509.4
3874,2528.3
3875,2531.5
3876,2539.4
3877,2539.4
3878,2517.3
3879,2503.1
3880,2488.9
3881,2482.6
3882,2465.2
3883,2444.7
3884,2443.2
3885,2444.7
3886,2427.4
3887,2422.7
3888,2419.5
3889,2395.9
3890,2388
3891,2384.8
3892,2356.4
3893,2348.6
3894,2345.4
3895,2347
3896,2353.3
3897,2362.7
3898,2340.7
3899,2342.2
3900,2339.1
3901,2309.1
3902,2332.8
3903,2388
3904,2408.5
3905,2443.2
3906,2444.7
3907,2451.1
3908,2458.9
3909,2476.3
3910,2496.8
3911,2540.9
3912,2544.1
3913,2550.4
3914,2558.3
3915,2575.6
3916,2596.1
3917,2611.9
3918,2632.4
3919,2645
3920,2659.2
3921,2665.5
3922,2700.2
3923,2711.3
3924,2708.1
3925,2714.4
3926,2722.3
3927,2731.8
3928,2734.9
3929,2785.4
3930,2818.5
3931,2840.6
3932,2876.8
3933,2902.1
3934,2910
3935,2946.2
3936,2968.3
3937,3014
3938,3042.4
3939,3050.3
3940,3072.4
3941,3092.9
3942,3157.5
3943,3170.2
3944,3204.8
3945,3260
3946,3302.6
3947,3346.8
3948,3387.8
3949,3403.5
3950,3431.9
3951,3499.7
3952,3529.7
3953,3567.5
3954,3573.9
3955,3660
3956,3786
3957,3820
3958,3875.1
3959,3922.4
3960,3950.8
3961,4087.9
3962,4196.8
3963,4247.2
3964,4274
3965,4286.6
3966,4324.5
3967,4371.8
3968,1416.6
3969,1575.8
3970,1416.6
3971,1575.8
3972,1596.3
3973,1642.1
3974,1664.1
3975,1695.7
3976,1716.2
3977,1727.2
3978,1736.7
3979,1763.5
3980,1785.6
3981,1807.7
3982,1818.7
3983,1821.8
3984,1832.9
3985,1843.9
3986,1836
3987,1862.8
3988,1899.1
3989,1916.5
3990,1937
3991,1948
3992,1979.5
3993,2011.1
3994,2019
3995,2061.5
3996,2104.1
3997,2127.8
3998,2159.3
3999,2201.9
4000,2242.9
4001,2301.2
4002,2334.4
4003,2361.2
4004,2381.7
4005,2413.2
4006,2432.1
4007,2444.7
4008,2457.4
4009,2492.1
4010,2507.8
4011,2542.5
4012,2574.1
4013,2608.8
4014,2629.3
4015,2671.8
4016,2697.1
4017,2720.7
4018,2742.8
4019,2757
4020,2722.3
4021,2774.3
4022,2791.7
4023,2798
4024,2854.8
4025,2816.9
4026,2949.4
4027,2969.9
4028,2999.8
4029,3006.1
4030,3006.1
4031,2993.5
4032,3031.4
4033,3037.7
4034,3029.8
4035,3017.2
4036,3010.9
4037,3056.6
4038,3075.5
4039,3111.8
4040,3135.5
4041,3133.9
4042,3144.9
4043,3171.7
4044,3176.5
4045,3181.2
4046,3179.6
4047,3174.9
4048,3163.8
4049,3154.4
4050,3184.3
4051,3156
4052,3162.3
4053,3171.7
4054,3143.3
4055,3159.1
4056,3159.1
4057,3198.5
4058,3228.5
4059,3264.8
4060,3264.8
4061,3253.7
4062,3264.8
4063,3280.5
4064,3329.4
4065,3342
4066,3365.7
4067,3383
4068,3398.8
4069,3419.3
4070,3438.2
4071,3449.3
4072,3482.4
4073,3506
4074,3536
4075,3558.1
4076,3589.6
4077,3624.3
4078,3638.5
4079,3700
4080,3720.5
4081,3742.6
4082,3747.3
4083,3744.2
4084,3731.6
4085,3714.2
4086,3707.9
4087,3695.3
4088,3685.8
4089,3666.9
4090,3646.4
4091,3632.2
4092,3625.9
4093,3625.9
4094,3630.6
4095,3624.3
4096,3610.1
4097,3594.4
4098,3592.8
4099,3573.9
4100,3559.7
4101,3553.4
4102,3553.4
4103,3536
4104,3542.3
4105,3543.9
4106,3550.2
4107,3573.9
4108,3580.2
4109,3550.2
4110,3597.5
4111,3607
4112,3605.4
4113,3622.7
4114,3635.4
4115,3659
4116,3682.7
4117,3696.9
4118,3720.5
4119,3741
4120,3748.9
4121,3750.5
4122,3764.7
4123,3778.9
4124,3802.5
4125,3810.4
4126,3827.7
4127,3843.5
4128,3871.9
4129,3901.9
4130,3925.5
4131,3941.3
4132,3960.2
4133,3960.2
4134,3882.9
4135,3882.9
4136,3998.1
4137,4039.1
4138,4076.9
4139,4140
4140,4201.5
4141,4248.8
4142,4286.6
4143,4296.1
4144,4286.6
4145,4286.6
4146,4294.5
4147,4274
4148,4245.6
4149,4233
4150,4206.2
4151,4190.4
4152,4188.9
4153,4176.3
4154,4152.6
4155,4144.7
4156,4143.1
4157,4127.4
4158,4110
4159,4103.7
4160,4087.9
4161,4064.3
4162,4059.6
4163,4042.2
4164,4024.9
4165,4013.8
4166,4001.2
4167,4007.5
4168,4013.8
4169,4028
4170,4015.4
4171,4001.2
4172,3994.9
4173,3982.3
4174,3957.1
4175,3953.9
4176,3950.8
4177,3950.8
4178,3923.9
4179,3895.6
4180,3892.4
4181,3878.2
4182,3876.6
4183,3886.1
4184,3887.7
4185,3876.6
4186,3862.4
4187,3841.9
4188,3845.1
4189,3843.5
4190,3835.6
4191,3823
4192,3808.8
4193,3808.8
4194,3819.9
4195,3841.9
4196,3854.6
4197,3865.6
4198,3889.2
4199,3900.3
4200,3930.2
4201,3947.6
4202,3952.3
4203,3947.6
4204,3968.1
4205,3979.1
4206,3998.1
4207,4010.7
4208,4021.7
4209,4040.6
4210,4054.8
4211,4040.6
4212,4084.8
4213,4053.3
4214,4012.3
4215,3966.5
4216,3931.8
4217,3894
4218,3868.7
4219,3834.1
4220,3808.8
4221,3771
4222,3712.6
4223,3695.3
4224,3679.5
4225,3633.8
4226,3607
4227,3600.7
4228,3580.2
4229,3545.5
4230,3528.1
4231,3498.2
4232,3447.7
4233,3431.9
4234,3413
4235,3381.5
4236,3354.7
4237,3357.8
4238,3364.1
4239,3356.2
4240,3365.7
4241,3368.8
4242,3345.2
4243,3342
4244,3351.5
4245,3361
4246,3354.7
4247,3321.5
4248,3308.9
4249,3277.4
4250,3238
4251,3198.5
4252,3167
4253,3140.2
4254,3127.6
4255,3126
4256,3122.8
4257,3113.4
4258,3100.8
4259,3089.7
4260,3077.1
4261,3061.3
4262,3044
4263,3036.1
4264,3029.8
4265,3021.9
4266,3018.8
4267,2999.8
4268,2990.4
4269,2979.3
4270,2965.1
4271,2952.5
4272,2933.6
4273,2924.1
4274,2895.8
4275,2883.1
4276,2864.2
4277,2840.6
4278,2815.3
4279,2799.6
4280,2794.8
4281,2786.9
4282,2780.6
4283,2720.7
4284,2701.8
4285,2671.8
4286,2652.9
4287,2637.1
4288,2638.7
4289,2629.3
4290,2605.6
4291,2604
4292,2594.6
4293,2572.5
4294,2559.9
4295,2542.5
4296,2537.8
4297,2522
4298,2501.5
4299,2473.1
4300,2462.1
4301,2460.5
4302,2449.5
4303,2446.3
4304,2422.7
4305,2416.4
4306,2394.3
4307,2378.5
4308,2362.7
4309,2353.3
4310,2353.3
4311,2347
4312,2348.6
4313,2348.6
4314,2348.6
4315,2342.2
4316,2332.8
4317,2329.6
4318,2324.9
4319,2310.7
4320,2332.8
4321,2307.6
4322,2301.2
4323,2299.7
4324,2294.9
4325,2285.5
4326,2280.7
4327,2280.7
4328,2276
4329,2279.2
4330,2276
4331,2263.4
4332,2260.2
4333,2253.9
4334,2337.5
4335,2298.1
4336,2329.6
4337,2334.4
4338,2324.9
4339,2328.1
4340,2312.3
4341,2302.8
4342,2296.5
4343,2291.8
4344,2291.8
4345,2290.2
4346,2290.2
4347,2282.3
4348,2294.9
4349,2277.6
4350,2282.3
4351,2274.4
4352,2287.1
4353,2287.1
4354,2272.9
4355,2271.3
4356,2272.9
4357,2280.7
4358,2242.9
4359,2282.3
4360,2282.3
4361,2268.1
4362,2258.7
4363,2252.4
4364,2249.2
4365,2239.7
4366,2225.5
4367,2224
4368,2225.5
4369,2217.7
4370,2217.7
4371,2220.8
4372,2217.7
4373,2212.9
4374,2217.7
4375,2222.4
4376,2220.8
4377,2211.4
4378,2208.2
4379,2205
4380,2206.6
4381,2212.9
4382,2206.6
4383,2200.3
4384,2192.4
4385,2189.3
4386,2186.1
4387,2181.4
4388,2175.1
4389,2165.6
4390,2142
4391,2178.2
4392,2132.5
4393,2119.9
4394,2108.9
4395,2086.8
4396,2077.3
4397,2064.7
4398,2045.8
4399,2034.7
4400,2017.4
4401,2007.9
4402,1985.9
4403,2000
4404,1957.5
4405,1941.7
4406,1932.2
4407,1941.7
4408,1933.8
4409,1933.8
4410,1908.6
4411,1918
4412,1922.8
4413,1905.4
4414,1891.2
4415,1913.3
4416,1892.8
4417,1873.9
4418,1899.1
4419,1873.9
4420,1867.6
4421,1862.8
4422,1851.8
4423,1848.7
4424,1848.7
4425,1834.5
4426,1829.7
4427,1820.3
4428,1812.4
4429,1793.5
4430,1785.6
4431,1782.4
4432,1771.4
4433,1761.9
4434,1754
4435,1752.5
4436,1709.9
4437,1747.7
4438,1722.5
4439,1719.3
4440,1714.6
4441,1705.2
4442,1698.8
4443,1681.5
4444,1673.6
4445,1673.6
4446,1659.4
4447,1659.4
4448,1662.6
4449,1657.8
4450,1656.3
4451,1654.7
4452,1654.7
4453,1654.7
4454,1646.8
4455,1646.8
4456,1642.1
4457,1627.9
4458,1610.5
4459,1612.1
4460,1616.8
4461,1612.1
4462,1590
4463,1571.1
4464,1566.4
4465,1575.8
4466,1416.6
4467,3780.4
4468,3824.6
4469,3827.7
4470,3823
4471,3818.3
4472,3827.7
4473,3848.2
4474,3856.1
4475,3857.7
4476,3841.9
4477,3834.1
4478,3824.6
4479,3810.4
4480,3796.2
4481,3777.3
4482,3744.2
4483,3734.7
4484,3714.2
4485,3695.3
4486,3679.5
4487,3674.8
4488,3676.4
4489,3671.6
4490,3657.4
4491,3641.7
4492,3614.9
4493,3610.1
4494,3603.8
4495,3599.1
4496,3588
4497,3575.4
4498,3550.2
4499,3550.2
4500,3548.6
4501,3520.2
4502,3499.7
4503,3495
4504,3493.4
4505,3496.6
4506,3488.7
4507,3476.1
4508,3468.2
4509,3468.2
4510,3461.9
4511,3449.3
4512,3436.7
4513,3414.6
4514,3398.8
4515,3427.2
4516,3427.2
4517,3414.6
4518,3383
4519,3372
4520,3370.4
4521,3368.8
4522,3362.5
4523,3362.5
4524,3359.4
4525,3356.2
4526,3354.7
4527,3353.1
4528,3351.5
4529,3351.5
4530,3351.5
4531,3349.9
4532,3348.3
4533,3346.8
4534,3345.2
