81;44.13214;-73.77445;
82;44.13184;-73.77434;
83;44.13162;-73.77423;
84;44.13131;-73.77409;
85;44.13098;-73.77407;
86;44.13076;-73.77394;
87;44.13064;-73.77368;
88;44.13032;-73.77369;
89;44.13012;-73.77353;
90;44.13016;-73.77316;
91;44.12989;-73.77306;
92;44.12963;-73.77298;
93;44.12937;-73.77276;
94;44.12913;-73.77276;
95;44.1289;-73.77269;
96;44.12871;-73.77252;
97;44.12856;-73.7722;
98;44.1287;-73.772;
99;44.1287;-73.772;
100;44.12875;-73.77246;
101;44.12853;-73.77256;
102;44.12845;-73.77226;
103;44.1287;-73.77227;
104;44.1287;-73.772;
105;44.1287;-73.772;
106;44.12883;-73.77199;
107;44.1287;-73.772;
108;44.1287;-73.772;
109;44.1286;-73.77171;
110;44.12823;-73.77145;
111;44.12811;-73.77117;
112;44.12798;-73.77087;
113;44.12778;-73.77065;
114;44.12761;-73.77035;
115;44.12737;-73.77022;
116;44.1272;-73.76989;
117;44.12699;-73.76964;
118;44.12682;-73.76938;
119;44.12673;-73.76899;
120;44.12656;-73.76861;
121;44.12636;-73.76836;
122;44.12608;-73.76824;
123;44.12585;-73.7682;
124;44.12564;-73.76802;
125;44.12531;-73.76777;
126;44.12512;-73.76744;
127;44.1249;-73.76735;
128;44.12471;-73.76717;
129;44.12457;-73.76682;
130;44.12453;-73.76643;
131;44.1242;-73.76603;
132;44.12431;-73.76567;
133;44.12437;-73.76533;
134;44.12431;-73.76499;
135;44.12423;-73.7646;
136;44.12418;-73.76429;
137;44.12428;-73.764;
138;44.12443;-73.76362;
139;44.12448;-73.76327;
140;44.1244;-73.76291;
141;44.12422;-73.76261;
142;44.12403;-73.76238;
143;44.12381;-73.76225;
144;44.12413;-73.76283;
145;44.12394;-73.76248;
146;44.12379;-73.76216;
147;44.12377;-73.76184;
148;44.12383;-73.76147;
149;44.12384;-73.76106;
150;44.12364;-73.76066;
151;44.12353;-73.76035;
152;44.1234;-73.75997;
153;44.12345;-73.75965;
154;44.12348537753573;-73.75947117805481;
155;44.12348537753573;-73.75947117805481;
156;44.1234;-73.75928;
157;44.12336;-73.75892;
158;44.12336;-73.75859;
159;44.12306;-73.75845;
160;44.12276;-73.75847;
161;44.12261;-73.75821;
162;44.12246;-73.75791;
163;44.12222;-73.75763;
164;44.12199;-73.75742;
165;44.12193;-73.75696;
166;44.12188;-73.75663;
167;44.12176;-73.75603;
168;44.12161;-73.75554;
169;44.12158;-73.75517;
170;44.12147;-73.75488;
171;44.12134;-73.75459;
172;44.12135;-73.75387;
173;44.12146;-73.75336;
174;44.12159;-73.75272;
175;44.12172;-73.75229;
176;44.12191;-73.75181;
177;44.12203;-73.75151;
178;44.1224;-73.75107;
179;44.12227;-73.75057;
180;44.12231;-73.75025;
181;44.12246;-73.74984;
182;44.12255;-73.74945;
183;44.12268;-73.74911;
184;44.12269;-73.74875;
185;44.12293;-73.74843;
186;44.12315;-73.748;
187;44.12332;-73.74755;
188;44.1233;-73.74716;
189;44.12343;-73.74688;
190;44.12355;-73.74655;
191;44.12384;-73.74632;
192;44.12394;-73.74598;
193;44.12398;-73.74563;
194;44.12405;-73.74533;
195;44.12422;-73.74508;
196;44.12431;-73.74465;
197;44.12442;-73.74411;
198;44.12431;-73.74379;
199;44.12433;-73.74331;
200;44.12437;-73.74297;
201;44.12446;-73.74267;
202;44.12463;-73.74239;
203;44.12469;-73.74201;
204;44.12467;-73.74167;
205;44.12485;-73.74145;
206;44.12491;-73.74109;
207;44.12487;-73.74073;
208;44.12478;-73.74038;
209;44.12493;-73.73993;
210;44.12484;-73.7396;
211;44.12493;-73.73918;
212;44.12482;-73.73867;
213;44.12477;-73.73817;
214;44.1248;-73.73783;
215;44.12467;-73.73754;
216;44.12454;-73.73727;
217;44.12456;-73.73695;
218;44.12493;-73.7366;
219;44.12495;-73.7359;
220;44.12519;-73.73551;
221;44.12546;-73.73523;
222;44.12569;-73.73503;
223;44.12581;-73.73467;
224;44.12592;-73.73429;
225;44.12611;-73.73394;
226;44.12613;-73.73358;
227;44.12632;-73.73311;
228;44.12633;-73.73272;
229;44.12633;-73.73212;
230;44.12615;-73.73184;
231;44.12601;-73.73152;
232;44.12579;-73.73125;
233;44.12564;-73.73091;
234;44.12553;-73.73061;
235;44.12561;-73.73025;
236;44.12585;-73.72997;
237;44.12611;-73.72978;
238;44.12626;-73.72952;
239;44.12648;-73.72931;
240;44.12684;-73.72907;
241;44.12718;-73.72899;
242;44.12759;-73.72877;
243;44.12781;-73.72848;
244;44.12783;-73.72791;
245;44.128;-73.7277;
246;44.12832;-73.7277;
247;44.12859;-73.72789;
248;44.12888;-73.72808;
249;44.12911;-73.72836;
250;44.12937;-73.72894;
251;44.12963;-73.72931;
252;44.13006;-73.7298;
253;44.13029;-73.73001;
254;44.13056;-73.73019;
255;44.13086;-73.73042;
256;44.13124;-73.73059;
257;44.13158;-73.73083;
258;44.13171;-73.73132;
259;44.1319394111;-73.7318810214;
260;44.1834265733;-73.9637396862;
261;44.18342;-73.96373;
262;44.18314;-73.9638;
263;44.18286;-73.96376;
264;44.18259;-73.9642;
265;44.18248;-73.96468;
266;44.18278;-73.96584;
267;44.18313;-73.96585;
268;44.18358;-73.9659;
269;44.18385;-73.96577;
270;44.1839;-73.96539;
271;44.18424;-73.96568;
272;44.18416;-73.96635;
273;44.18401;-73.96674;
274;44.18411;-73.96729;
275;44.18428;-73.96781;
276;44.18456;-73.96831;
277;44.1845663432;-73.9683114912;
278;44.18443;-73.96882;
279;44.1843;-73.96934;
280;44.18418;-73.9697;
281;44.18413;-73.97007;
282;44.18407;-73.97043;
283;44.18396;-73.97074;
284;44.18379;-73.97147;
285;44.18375811295267;-73.97154808044434;
286;44.18375811295267;-73.97154808044434;
287;44.18383;-73.97236;
288;44.18394;-73.97287;
289;44.18403;-73.97376;
290;44.18411;-73.97429;
291;44.18429;-73.97468;
292;44.18448;-73.975;
293;44.18464;-73.97536;
294;44.1848;-73.9758;
295;44.1848048085;-73.9758018371;
296;44.18484;-73.97618;
297;44.18494;-73.97678;
298;44.18482;-73.97722;
299;44.18482;-73.97791;
300;44.18481;-73.97845;
301;44.18465;-73.97879;
302;44.18456;-73.97929;
303;44.18465;-73.97972;
304;44.18462;-73.98004;
305;44.18475;-73.98061;
306;44.1849;-73.9812;
307;44.18497;-73.98152;
308;44.18501;-73.98215;
309;44.18482;-73.98277;
310;44.18484;-73.9831;
311;44.18474;-73.98373;
312;44.18462;-73.9841;
313;44.18453;-73.98443;
314;44.18439;-73.9847;
315;44.1842;-73.98485;
316;44.18417;-73.98529;
317;44.18422;-73.98562;
318;44.18431;-73.98611;
319;44.1845;-73.98654;
320;44.18445;-73.98695;
321;44.18467;-73.98723;
322;44.18504;-73.98729;
323;44.18525;-73.98743;
324;44.18546;-73.98763;
325;44.18555;-73.98796;
326;44.18574;-73.98824;
327;44.1859;-73.98858;
328;44.18589;-73.9889;
329;44.18594;-73.98923;
330;44.18599;-73.98956;
331;44.18628;-73.98985;
332;44.18656;-73.98993;
333;44.18617;-73.99036;
334;44.18599;-73.99058;
335;44.18589;-73.99092;
336;44.18602;-73.99128;
337;44.18561;-73.99131;
338;44.18542;-73.99156;
339;44.18529;-73.99187;
340;44.18512;-73.99223;
341;44.18467;-73.99234;
342;44.18441;-73.99262;
343;44.18447;-73.99394;
344;44.18441;-73.99427;
345;44.18418;-73.9947;
346;44.18398;-73.99502;
347;44.18405;-73.99545;
348;44.18415;-73.99581;
349;44.18456;-73.99616;
350;44.18482;-73.99722;
351;44.18492;-73.99765;
352;44.18546;-73.99891;
353;44.18589;-73.99955;
354;44.18598;-74.00015;
355;44.18608;-74.00057;
356;44.18613;-74.00096;
357;44.18645;-74.00224;
358;44.1867;-74.00274;
359;44.18662;-74.00586;
360;44.18655;-74.00626;
361;44.18627;-74.00985;
362;44.18623;-74.00939;
363;44.18603;-74.01314;
364;44.18587;-74.01338;
365;44.18557;-74.01364;
366;44.18458;-74.01421;
367;44.18407;-74.01472;
368;44.18423;-74.01497;
369;44.18444;-74.01521;
370;44.18471;-74.01539;
371;44.18477;-74.01581;
372;44.18484;-74.01616;
373;44.18488;-74.01647;
374;44.18477;-74.01675;
375;44.18476;-74.01707;
376;44.18482;-74.01759;
377;44.18497;-74.01793;
378;44.18507;-74.01834;
379;44.18503;-74.01866;
380;44.18516;-74.01898;
381;44.18542;-74.01924;
382;44.18548;-74.01963;
383;44.18566;-74.02001;
384;44.1857;-74.02039;
385;44.18544;-74.02074;
386;44.18539;-74.02107;
387;44.18551;-74.02158;
388;44.18553;-74.02197;
389;44.18551225875178;-74.0219521522522;
390;44.18551225875178;-74.0219521522522;
391;44.18566;-74.02223;
392;44.18576;-74.02252;
393;44.18608;-74.02272;
394;44.18634;-74.02293;
395;44.18639;-74.02332;
396;44.18645;-74.02366;
397;44.18666;-74.02386;
398;44.18697;-74.02388;
399;44.18722;-74.02388;
400;44.18726;-74.02382;
401;44.18551225875178;-74.0219521522522;
402;44.18529;-74.02214;
403;44.18506;-74.02242;
404;44.18478;-74.02262;
405;44.18449;-74.02302;
406;44.1842;-74.02315;
407;44.18398;-74.0234;
408;44.18372;-74.02338;
409;44.18345;-74.02366;
410;44.18318;-74.02373;
411;44.18297;-74.02396;
412;44.18271;-74.02415;
413;44.18243;-74.02431;
414;44.1822;-74.02441;
415;44.18199;-74.02454;
416;44.18171;-74.02487;
417;44.18149;-74.02501;
418;44.18128;-74.02516;
419;44.18108;-74.02538;
420;44.18081;-74.02563;
421;44.18053;-74.02596;
422;44.18032;-74.02619;
423;44.18003;-74.02632;
424;44.17984;-74.0265;
425;44.17963;-74.02672;
426;44.17939;-74.02697;
427;44.179333;-74.027167;
428;44.21872;-73.79033;
429;44.21879;-73.79084;
430;44.21889;-73.7914;
431;44.21896;-73.79173;
432;44.219;-73.7922;
433;44.21882;-73.79252;
434;44.21867;-73.79278;
435;44.21844;-73.79317;
436;44.21818;-73.7934;
437;44.21794;-73.79368;
438;44.21784;-73.79395;
439;44.21767;-73.79431;
440;44.21759;-73.79467;
441;44.21733;-73.79499;
442;44.21713;-73.79522;
443;44.21688;-73.79571;
444;44.21668;-73.79587;
445;44.21649;-73.79632;
446;44.21618;-73.79667;
447;44.21591;-73.79707;
448;44.21567;-73.79748;
449;44.21557;-73.79782;
450;44.21554;-73.79814;
451;44.21552;-73.79857;
452;44.21543;-73.79893;
453;44.21535;-73.7993;
454;44.21531;-73.79973;
455;44.21531;-73.80008;
456;44.21507;-73.80029;
457;44.21497;-73.80066;
458;44.21499;-73.80111;
459;44.21488;-73.8014;
460;44.21471;-73.80173;
461;44.21458;-73.80219;
462;44.21446;-73.80256;
463;44.21437;-73.80286;
464;44.21422;-73.8032;
465;44.21417;-73.80357;
466;44.21422;-73.80392;
467;44.21426;-73.8043;
468;44.21423;-73.80473;
469;44.21428;-73.80515;
470;44.21432;-73.8055;
471;44.21435;-73.80589;
472;44.21434;-73.80623;
473;44.21462;-73.8066;
474;44.21441;-73.80682;
475;44.21428;-73.80716;
476;44.21413;-73.80759;
477;44.21443;-73.80802;
478;44.21469;-73.80774;
479;44.21499;-73.80784;
480;44.21516;-73.80812;
481;44.21535;-73.80831;
482;44.21565;-73.80824;
483;44.21588;-73.8084;
484;44.2161;-73.8086;
485;44.21647;-73.80894;
486;44.21647;-73.80969;
487;44.21664;-73.80996;
488;44.21687;-73.81005;
489;44.21712;-73.80997;
490;44.21737;-73.81004;
491;44.21765;-73.81001;
492;44.21788;-73.81011;
493;44.21816;-73.81027;
494;44.21834;-73.81053;
495;44.21851;-73.81074;
496;44.21849;-73.8111;
497;44.21848;-73.81153;
498;44.21864;-73.81176;
499;44.21877;-73.81207;
500;44.21887;-73.81237;
501;44.21894;-73.81273;
502;44.21908;-73.81299;
503;44.21893;-73.8133;
504;44.21894;-73.81364;
505;44.21881;-73.81396;
506;44.21866;-73.81432;
507;44.2184;-73.81454;
508;44.21812;-73.81473;
509;44.21782;-73.81481;
510;44.21769;-73.8151;
511;44.2175;-73.81527;
512;44.2175;-73.81561;
513;44.21754;-73.81614;
514;44.21737;-73.81657;
515;44.2172;-73.81691;
516;44.21709;-73.8172;
517;44.2169;-73.8177;
518;44.21672;-73.81814;
519;44.21649;-73.81844;
520;44.21634;-73.81868;
521;44.21606;-73.81889;
522;44.21591;-73.81928;
523;44.21582;-73.81973;
524;44.21578;-73.82007;
525;44.21578;-73.82042;
526;44.21578;-73.82082;
527;44.21563;-73.82115;
528;44.21535;-73.82136;
529;44.21501;-73.82149;
530;44.21479;-73.82181;
531;44.21495;-73.82213;
532;44.21505;-73.8226;
533;44.21488;-73.82282;
534;44.2146;-73.82282;
535;44.21453;-73.82319;
536;44.21434;-73.82363;
537;44.21398;-73.82364;
538;44.2137;-73.82368;
539;44.21347;-73.82363;
540;44.21321;-73.82387;
541;44.21282;-73.82394;
542;44.21252;-73.82404;
543;44.21243;-73.82434;
544;44.2125;-73.82473;
545;44.2125;-73.82509;
546;44.21263;-73.82548;
547;44.21216;-73.82583;
548;44.21192;-73.82602;
549;44.21215;-73.8261;
550;44.21237;-73.82621;
551;44.21254;-73.82649;
552;44.21235;-73.82675;
553;44.21248;-73.82702;
554;44.21254;-73.82735;
555;44.21228;-73.82741;
556;44.21235;-73.82775;
557;44.21228;-73.82825;
558;44.21207;-73.82842;
559;44.21204;-73.82876;
560;44.21181;-73.82896;
561;44.21155;-73.82901;
562;44.21143;-73.82938;
563;44.21125;-73.82964;
564;44.21123;-73.83003;
565;44.21134;-73.83044;
566;44.21121;-73.83076;
567;44.21134;-73.83115;
568;44.21141;-73.83155;
569;44.2114;-73.83194;
570;44.21141;-73.83236;
571;44.21154;-73.8328;
572;44.21164;-73.83327;
573;44.21177;-73.83366;
574;44.21185;-73.83398;
575;44.21189;-73.83438;
576;44.21207;-73.83479;
577;44.21228;-73.8352;
578;44.21254;-73.83546;
579;44.21274;-73.83568;
580;44.21299;-73.83589;
581;44.21325;-73.83589;
582;44.21338;-73.83619;
583;44.21353;-73.83645;
584;44.21357;-73.83688;
585;44.21357;-73.83726;
586;44.21359;-73.83763;
587;44.21361;-73.83795;
588;44.21364;-73.83829;
589;44.21357;-73.83868;
590;44.21376;-73.83918;
591;44.21378;-73.83949;
592;44.21385;-73.83999;
593;44.21374;-73.84045;
594;44.21374;-73.84083;
595;44.21383;-73.84119;
596;44.21388;-73.84155;
597;44.214;-73.84191;
598;44.21417;-73.84232;
599;44.21439;-73.84264;
600;44.21456;-73.84293;
601;44.21484;-73.84322;
602;44.21471;-73.84353;
603;44.21458;-73.84392;
604;44.21467;-73.84422;
605;44.21438;-73.84453;
606;44.21409;-73.84469;
607;44.21402;-73.84503;
608;44.21398;-73.84536;
609;44.21378;-73.84574;
610;44.21372;-73.84619;
611;44.21359;-73.84649;
612;44.21338;-73.84671;
613;44.21327;-73.847;
614;44.21316;-73.84729;
615;44.21312;-73.84771;
616;44.21295;-73.84809;
617;44.21271;-73.84843;
618;44.21269;-73.84887;
619;44.21263;-73.84928;
620;44.21265;-73.84966;
621;44.21271;-73.85002;
622;44.21288;-73.85037;
623;44.2128;-73.85085;
624;44.21287;-73.8513;
625;44.21275;-73.85161;
626;44.21267;-73.85207;
627;44.21258;-73.85247;
628;44.21252;-73.85292;
629;44.21247;-73.85333;
630;44.21239;-73.85379;
631;44.2123;-73.85415;
632;44.21221;-73.85449;
633;44.2122;-73.85482;
634;44.21226;-73.85535;
635;44.2122;-73.85587;
636;44.21231;-73.85634;
637;44.21209;-73.85648;
638;44.21216;-73.85686;
639;44.2122;-73.85722;
640;44.2123;-73.85773;
641;44.21229;-73.85807;
642;44.21233;-73.85844;
643;44.21239;-73.85898;
644;44.2125;-73.85937;
645;44.21263;-73.85976;
646;44.21293;-73.86002;
647;44.21321;-73.86005;
648;44.21357;-73.86022;
649;44.21394;-73.86029;
650;44.21422;-73.8604;
651;44.21438;-73.86072;
652;44.21447;-73.86112;
653;44.21481;-73.86125;
654;44.21505;-73.86142;
655;44.21527;-73.86155;
656;44.2155;-73.86161;
657;44.21572;-73.86177;
658;44.21585;-73.86219;
659;44.21590915897883;-73.86224269866943;
660;44.21590915897883;-73.86224269866943;
661;44.21602;-73.86182;
662;44.21619;-73.86152;
663;44.21647;-73.86112;
664;44.21664;-73.8609;
665;44.2169;-73.8607;
666;44.21713;-73.86065;
667;44.21742;-73.86052;
668;44.21774;-73.86035;
669;44.21802;-73.86032;
670;44.21829;-73.86018;
671;44.21853;-73.86018;
672;44.218611;-73.860556;
673;44.21590915897883;-73.86224269866943;
674;44.21595;-73.8624;
675;44.21585;-73.863;
676;44.21576;-73.86335;
677;44.21574;-73.86397;
678;44.21565;-73.86428;
679;44.21563;-73.86476;
680;44.21537;-73.86519;
681;44.21499;-73.86539;
682;44.21481;-73.86587;
683;44.21456;-73.86576;
684;44.21449;-73.8661;
685;44.21441;-73.8665;
686;44.21424;-73.86678;
687;44.21394;-73.8672;
688;44.21385;-73.86756;
689;44.21379;-73.86793;
690;44.2137;-73.86824;
691;44.2136;-73.86857;
692;44.21355;-73.86894;
693;44.21351;-73.8693;
694;44.21346;-73.86964;
695;44.21349;-73.87;
696;44.21349;-73.87039;
697;44.21351;-73.87074;
698;44.21353;-73.87144;
699;44.2134;-73.8717;
700;44.21301;-73.87202;
701;44.21284;-73.87228;
702;44.2128;-73.87264;
703;44.21282;-73.87303;
704;44.21272;-73.87336;
705;44.21259;-73.87376;
706;44.21254;-73.87439;
707;44.21228;-73.87494;
708;44.21209;-73.8752;
709;44.21203;-73.87571;
710;44.21198;-73.87605;
711;44.21186;-73.87632;
712;44.21159;-73.87638;
713;44.21127;-73.87644;
714;44.21092;-73.87683;
715;44.21061;-73.87719;
716;44.21042;-73.87747;
717;44.21024;-73.87786;
718;44.21018;-73.87841;
719;44.21027;-73.87902;
720;44.21046;-73.87951;
721;44.21057;-73.88007;
722;44.21061;-73.88056;
723;44.21079;-73.88102;
724;44.21095;-73.8814;
725;44.21108;-73.88167;
726;44.21121;-73.88196;
727;44.21149;-73.88217;
728;44.21159;-73.88189;
729;44.21181;-73.88226;
730;44.21192;-73.88259;
731;44.21197;-73.88292;
732;44.21188;-73.88329;
733;44.21194;-73.88385;
734;44.21207;-73.88427;
735;44.21229;-73.88459;
736;44.21248;-73.88497;
737;44.21271;-73.8853;
738;44.21297;-73.88567;
739;44.21323;-73.88569;
740;44.21368;-73.88564;
741;44.214;-73.88578;
742;44.21428;-73.88588;
743;44.21462;-73.88578;
744;44.21505;-73.88561;
745;44.21531;-73.8855;
746;44.21556;-73.88537;
747;44.21582;-73.88528;
748;44.21613;-73.88522;
749;44.21658;-73.88509;
750;44.21688;-73.88513;
751;44.21711;-73.88513;
752;44.2175;-73.88537;
753;44.2178;-73.88548;
754;44.21795;-73.88574;
755;44.21807;-73.88612;
756;44.21827;-73.88627;
757;44.21838;-73.88663;
758;44.2185;-73.88692;
759;44.21872;-73.88718;
760;44.21891;-73.88742;
761;44.218876134;-73.8876040377;
762;44.06916;-74.0616;
763;44.06923;-74.06201;
764;44.06936;-74.06253;
765;44.06926;-74.06332;
766;44.0691;-74.06366;
767;44.06889;-74.06422;
768;44.0688;-74.06474;
769;44.06865;-74.06499;
770;44.06861;-74.0654;
771;44.06852;-74.0658;
772;44.06841;-74.06624;
773;44.06852;-74.06658;
774;44.06871;-74.06698;
775;44.06879;-74.06737;
776;44.06888;-74.06776;
777;44.06882;-74.06811;
778;44.06878;-74.06849;
779;44.06909;-74.06875;
780;44.06937;-74.06898;
781;44.06974;-74.069;
782;44.06987;-74.06929;
783;44.07008;-74.06971;
784;44.07012;-74.07046;
785;44.07026;-74.07107;
786;44.07054;-74.0713;
787;44.07077;-74.07124;
788;44.07114;-74.07102;
789;44.07142;-74.07089;
790;44.07168;-74.07078;
791;44.07214;-74.07056;
792;44.07247;-74.07048;
793;44.07275;-74.07063;
794;44.07298;-74.07079;
795;44.07332;-74.07081;
796;44.07366;-74.07072;
797;44.07403;-74.07072;
798;44.07442;-74.07083;
799;44.0748;-74.07121;
800;44.07487;-74.07165;
801;44.07483;-74.07218;
802;44.07463;-74.07247;
803;44.07427;-74.07278;
804;44.07401;-74.07302;
805;44.07371;-74.07316;
806;44.07354;-74.07343;
807;44.07338;-74.0738;
808;44.07331;-74.07424;
809;44.07336;-74.07457;
810;44.07363;-74.07486;
811;44.07392;-74.075;
812;44.07397;-74.07602;
813;44.07405;-74.07637;
814;44.07429;-74.07673;
815;44.07431;-74.07731;
816;44.07421;-74.07765;
817;44.07371;-74.07841;
818;44.07345;-74.07902;
819;44.07332;-74.07959;
820;44.07326;-74.08005;
821;44.07324;-74.08064;
822;44.07341;-74.08102;
823;44.07367;-74.08143;
824;44.07362;-74.08191;
825;44.07356;-74.08242;
826;44.07347;-74.08276;
827;44.07343;-74.08336;
828;44.07347;-74.08392;
829;44.0735;-74.08439;
830;44.07358;-74.08497;
831;44.07373;-74.08564;
832;44.07416;-74.08578;
833;44.07461;-74.08576;
834;44.07482;-74.08611;
835;44.07514;-74.08673;
836;44.07545;-74.08725;
837;44.07602;-74.08761;
838;44.07641;-74.08743;
839;44.077;-74.08755;
840;44.07721;-74.08772;
841;44.07778;-74.08809;
842;44.07796;-74.08871;
843;44.07843;-74.08911;
844;44.07864;-74.08982;
845;44.07845;-74.09012;
846;44.07834;-74.09053;
847;44.07852;-74.09087;
848;44.07871;-74.09111;
849;44.07905;-74.09136;
850;44.07935;-74.09162;
851;44.07959;-74.09207;
852;44.07989;-74.09235;
853;44.08023;-74.09276;
854;44.08064;-74.09344;
855;44.0809;-74.0937;
856;44.08112;-74.09386;
857;44.08128;-74.09419;
858;44.08165;-74.09441;
859;44.08195;-74.09469;
860;44.08231;-74.09492;
861;44.08249;-74.09552;
862;44.08283;-74.09598;
863;44.08322;-74.09668;
864;44.08332;-74.09701;
865;44.08414;-74.09761;
866;44.0847;-74.0981;
867;44.08472;-74.09857;
868;44.08482;-74.09943;
869;44.08502;-74.09978;
870;44.08515;-74.10035;
871;44.08528;-74.10065;
872;44.08549;-74.10082;
873;44.08562;-74.10149;
874;44.08583;-74.10184;
875;44.08598;-74.10216;
876;44.08615;-74.10237;
877;44.08639;-74.10239;
878;44.0867;-74.10268;
879;44.08686;-74.10297;
880;44.08686;-74.1034;
881;44.08747;-74.10368;
882;44.08766;-74.10409;
883;44.08775;-74.10443;
884;44.08785;-74.10491;
885;44.08804;-74.10535;
886;44.08845;-74.10603;
887;44.0885;-74.10638;
888;44.08871;-74.10662;
889;44.08888;-74.10694;
890;44.08892;-74.1075;
891;44.08903;-74.10801;
892;44.08931;-74.1086;
893;44.08939;-74.10901;
894;44.09006;-74.10905;
895;44.09028;-74.10958;
896;44.09079;-74.10965;
897;44.09103;-74.10961;
898;44.09199;-74.10945;
899;44.09281;-74.10967;
900;44.09317;-74.10956;
901;44.09343;-74.10967;
902;44.09364;-74.1093;
903;44.09381;-74.10906;
904;44.09418;-74.10887;
905;44.09469;-74.10879;
906;44.09494;-74.1086;
907;44.09515;-74.10844;
908;44.09543;-74.10825;
909;44.09579;-74.10815;
910;44.09609;-74.10787;
911;44.09626;-74.10759;
912;44.09658;-74.10744;
913;44.09695;-74.10718;
914;44.09699;-74.10751;
915;44.09712;-74.10787;
916;44.09727;-74.10819;
917;44.0974;-74.10866;
918;44.09733;-74.10902;
919;44.09744;-74.10935;
920;44.09751;-74.10971;
921;44.09742;-74.1102;
922;44.09727;-74.11065;
923;44.09699;-74.11083;
924;44.09722;-74.11116;
925;44.09717;-74.1117;
926;44.09719;-74.11209;
927;44.09699;-74.11244;
928;44.09721;-74.11336;
929;44.09688;-74.11323;
930;44.09663;-74.11318;
931;44.09659;-74.11357;
932;44.09652;-74.11387;
933;44.09639;-74.1142;
934;44.09624;-74.11454;
935;44.09624;-74.11487;
936;44.09618;-74.11526;
937;44.09632;-74.1157;
938;44.09622;-74.11606;
939;44.09619;-74.11649;
940;44.09612;-74.1169;
941;44.09611;-74.11721;
942;44.09627;-74.11752;
943;44.09626;-74.11807;
944;44.09617;-74.11846;
945;44.096;-74.11876;
946;44.09577;-74.11885;
947;44.09566;-74.11932;
948;44.09566;-74.11988;
949;44.09562;-74.12029;
950;44.09553;-74.12067;
951;44.09532;-74.12104;
952;44.09512;-74.12125;
953;44.09502;-74.12153;
954;44.09502;-74.1219;
955;44.09504;-74.12229;
956;44.09504;-74.12263;
957;44.0951;-74.12299;
958;44.09506;-74.1234;
959;44.09511;-74.12374;
960;44.09508;-74.12409;
961;44.09521;-74.12435;
962;44.09526;-74.12468;
963;44.09539;-74.12497;
964;44.09536;-74.12528;
965;44.09527;-74.12561;
966;44.09523;-74.12602;
967;44.09517;-74.12633;
968;44.09519;-74.12668;
969;44.09523;-74.12701;
970;44.09521;-74.12741;
971;44.0953;-74.12773;
972;44.09521;-74.12808;
973;44.09523;-74.12846;
974;44.09508;-74.1287;
975;44.09502;-74.12912;
976;44.09498;-74.12947;
977;44.09506;-74.12981;
978;44.09515;-74.13019;
979;44.0951;-74.13055;
980;44.09523;-74.13093;
981;44.09516;-74.13126;
982;44.09526;-74.13159;
983;44.09523;-74.13198;
984;44.09524;-74.13237;
985;44.0954;-74.13273;
986;44.09549;-74.13305;
987;44.09566;-74.13349;
988;44.09565294992463;-74.13363933563232;
989;44.09565294992463;-74.13363933563232;
990;44.09569;-74.13375;
991;44.09557;-74.13424;
992;44.09538;-74.13449;
993;44.09514;-74.1346;
994;44.09504;-74.13488;
