"route5", 44.12448, -73.76327, 0
"route5", 44.1244, -73.76291, 0
"route5", 44.12422, -73.76261, 0
"route5", 44.12403, -73.76238, 0
"route5", 44.12381, -73.76225, 0
"route5", 44.12413, -73.76283, 0
"route5", 44.12394, -73.76248, 0
"route5", 44.12379, -73.76216, 0
"route5", 44.12377, -73.76184, 0
"route5", 44.12383, -73.76147, 0
"route5", 44.12384, -73.76106, 0
"route5", 44.12364, -73.76066, 0
"route5", 44.12353, -73.76035, 0
"route5", 44.1234, -73.75997, 0
"route5", 44.12345, -73.75965, 0
"route5", 44.12348537753573, -73.75947117805481, 0
"route6", 44.12348537753573, -73.75947117805481, 0
"route6", 44.1234, -73.75928, 0
"route6", 44.12336, -73.75892, 0
"route6", 44.12336, -73.75859, 0
"route6", 44.12306, -73.75845, 0
"route6", 44.12276, -73.75847, 0
"route6", 44.12261, -73.75821, 0
"route6", 44.12246, -73.75791, 0
"route6", 44.12222, -73.75763, 0
"route6", 44.12199, -73.75742, 0
"route6", 44.12193, -73.75696, 0
"route6", 44.12188, -73.75663, 0
"route6", 44.12176, -73.75603, 0
"route6", 44.12161, -73.75554, 0
"route6", 44.12158, -73.75517, 0
"route6", 44.12147, -73.75488, 0
"route6", 44.12134, -73.75459, 0
"route6", 44.12135, -73.75387, 0
"route6", 44.12146, -73.75336, 0
"route6", 44.12159, -73.75272, 0
"route6", 44.12172, -73.75229, 0
"route6", 44.12191, -73.75181, 0
"route6", 44.12203, -73.75151, 0
"route6", 44.1224, -73.75107, 0
"route6", 44.12227, -73.75057, 0
"route6", 44.12231, -73.75025, 0
"route6", 44.12246, -73.74984, 0
"route6", 44.12255, -73.74945, 0
"route6", 44.12268, -73.74911, 0
"route6", 44.12269, -73.74875, 0
"route6", 44.12293, -73.74843, 0
"route6", 44.12315, -73.748, 0
"route6", 44.12332, -73.74755, 0
"route6", 44.1233, -73.74716, 0
"route6", 44.12343, -73.74688, 0
"route6", 44.12355, -73.74655, 0
"route6", 44.12384, -73.74632, 0
"route6", 44.12394, -73.74598, 0
"route6", 44.12398, -73.74563, 0
"route6", 44.12405, -73.74533, 0
"route6", 44.12422, -73.74508, 0
"route6", 44.12431, -73.74465, 0
"route6", 44.12442, -73.74411, 0
"route6", 44.12431, -73.74379, 0
"route6", 44.12433, -73.74331, 0
"route6", 44.12437, -73.74297, 0
"route6", 44.12446, -73.74267, 0
"route6", 44.12463, -73.74239, 0
"route6", 44.12469, -73.74201, 0
"route6", 44.12467, -73.74167, 0
"route6", 44.12485, -73.74145, 0
"route6", 44.12491, -73.74109, 0
"route6", 44.12487, -73.74073, 0
"route6", 44.12478, -73.74038, 0
"route6", 44.12493, -73.73993, 0
"route6", 44.12484, -73.7396, 0
"route6", 44.12493, -73.73918, 0
"route6", 44.12482, -73.73867, 0
"route6", 44.12477, -73.73817, 0
"route6", 44.1248, -73.73783, 0
"route6", 44.12467, -73.73754, 0
"route6", 44.12454, -73.73727, 0
"route6", 44.12456, -73.73695, 0
"route6", 44.12493, -73.7366, 0
"route6", 44.12495, -73.7359, 0
"route6", 44.12519, -73.73551, 0
"route6", 44.12546, -73.73523, 0
"route6", 44.12569, -73.73503, 0
"route6", 44.12581, -73.73467, 0
"route6", 44.12592, -73.73429, 0
"route6", 44.12611, -73.73394, 0
"route6", 44.12613, -73.73358, 0
"route6", 44.12632, -73.73311, 0
"route6", 44.12633, -73.73272, 0
"route6", 44.12633, -73.73212, 0
"route6", 44.12615, -73.73184, 0
"route6", 44.12601, -73.73152, 0
"route6", 44.12579, -73.73125, 0
"route6", 44.12564, -73.73091, 0
"route6", 44.12553, -73.73061, 0
"route6", 44.12561, -73.73025, 0
"route6", 44.12585, -73.72997, 0
"route6", 44.12611, -73.72978, 0
"route6", 44.12626, -73.72952, 0
"route6", 44.12648, -73.72931, 0
"route6", 44.12684, -73.72907, 0
"route6", 44.12718, -73.72899, 0
"route6", 44.12759, -73.72877, 0
"route6", 44.12781, -73.72848, 0
"route6", 44.12783, -73.72791, 0
"route6", 44.128, -73.7277, 0
"route6", 44.12832, -73.7277, 0
"route6", 44.12859, -73.72789, 0
"route6", 44.12888, -73.72808, 0
"route6", 44.12911, -73.72836, 0
"route6", 44.12937, -73.72894, 0
"route6", 44.12963, -73.72931, 0
"route6", 44.13006, -73.7298, 0
"route6", 44.13029, -73.73001, 0
"route6", 44.13056, -73.73019, 0
"route6", 44.13086, -73.73042, 0
"route6", 44.13124, -73.73059, 0
"route6", 44.13158, -73.73083, 0
"route6", 44.13171, -73.73132, 0
"route6", 44.1319394111, -73.7318810214, 0
"route7", 44.1834265733, -73.9637396862, 0
"route7", 44.18342, -73.96373, 0
"route7", 44.18314, -73.9638, 0
"route7", 44.18286, -73.96376, 0
"route7", 44.18259, -73.9642, 0
"route7", 44.18248, -73.96468, 0
"route7", 44.18278, -73.96584, 0
"route7", 44.18313, -73.96585, 0
"route7", 44.18358, -73.9659, 0
"route7", 44.18385, -73.96577, 0
"route7", 44.1839, -73.96539, 0
"route7", 44.18424, -73.96568, 0
"route7", 44.18416, -73.96635, 0
"route7", 44.18401, -73.96674, 0
"route7", 44.18411, -73.96729, 0
"route7", 44.18428, -73.96781, 0
"route7", 44.18456, -73.96831, 0
"route8", 44.1845663432, -73.9683114912, 0
"route8", 44.18443, -73.96882, 0
"route8", 44.1843, -73.96934, 0
"route8", 44.18418, -73.9697, 0
"route8", 44.18413, -73.97007, 0
"route8", 44.18407, -73.97043, 0
"route8", 44.18396, -73.97074, 0
"route8", 44.18379, -73.97147, 0
"route8", 44.18375811295267, -73.97154808044434, 0
"route9", 44.18375811295267, -73.97154808044434, 0
"route9", 44.18383, -73.97236, 0
"route9", 44.18394, -73.97287, 0
"route9", 44.18403, -73.97376, 0
"route9", 44.18411, -73.97429, 0
"route9", 44.18429, -73.97468, 0
"route9", 44.18448, -73.975, 0
"route9", 44.18464, -73.97536, 0
"route9", 44.1848, -73.9758, 0
"route10", 44.1848048085, -73.9758018371, 0
"route10", 44.18484, -73.97618, 0
"route10", 44.18494, -73.97678, 0
"route10", 44.18482, -73.97722, 0
"route10", 44.18482, -73.97791, 0
"route10", 44.18481, -73.97845, 0
"route10", 44.18465, -73.97879, 0
"route10", 44.18456, -73.97929, 0
"route10", 44.18465, -73.97972, 0
"route10", 44.18462, -73.98004, 0
"route10", 44.18475, -73.98061, 0
"route10", 44.1849, -73.9812, 0
"route10", 44.18497, -73.98152, 0
"route10", 44.18501, -73.98215, 0
"route10", 44.18482, -73.98277, 0
"route10", 44.18484, -73.9831, 0
"route10", 44.18474, -73.98373, 0
"route10", 44.18462, -73.9841, 0
"route10", 44.18453, -73.98443, 0
"route10", 44.18439, -73.9847, 0
"route10", 44.1842, -73.98485, 0
"route10", 44.18417, -73.98529, 0
"route10", 44.18422, -73.98562, 0
"route10", 44.18431, -73.98611, 0
"route10", 44.1845, -73.98654, 0
"route10", 44.18445, -73.98695, 0
"route10", 44.18467, -73.98723, 0
"route10", 44.18504, -73.98729, 0
"route10", 44.18525, -73.98743, 0
"route10", 44.18546, -73.98763, 0
"route10", 44.18555, -73.98796, 0
"route10", 44.18574, -73.98824, 0
"route10", 44.1859, -73.98858, 0
"route10", 44.18589, -73.9889, 0
"route10", 44.18594, -73.98923, 0
"route10", 44.18599, -73.98956, 0
"route10", 44.18628, -73.98985, 0
"route10", 44.18656, -73.98993, 0
"route10", 44.18617, -73.99036, 0
"route10", 44.18599, -73.99058, 0
"route10", 44.18589, -73.99092, 0
"route10", 44.18602, -73.99128, 0
"route10", 44.18561, -73.99131, 0
"route10", 44.18542, -73.99156, 0
"route10", 44.18529, -73.99187, 0
"route10", 44.18512, -73.99223, 0
"route10", 44.18467, -73.99234, 0
"route10", 44.18441, -73.99262, 0
"route10", 44.18447, -73.99394, 0
"route10", 44.18441, -73.99427, 0
"route10", 44.18418, -73.9947, 0
"route10", 44.18398, -73.99502, 0
"route10", 44.18405, -73.99545, 0
"route10", 44.18415, -73.99581, 0
"route10", 44.18456, -73.99616, 0
"route10", 44.18482, -73.99722, 0
"route10", 44.18492, -73.99765, 0
"route10", 44.18546, -73.99891, 0
"route10", 44.18589, -73.99955, 0
"route10", 44.18598, -74.00015, 0
"route10", 44.18608, -74.00057, 0
"route10", 44.18613, -74.00096, 0
"route10", 44.18645, -74.00224, 0
"route10", 44.1867, -74.00274, 0
"route10", 44.18662, -74.00586, 0
"route10", 44.18655, -74.00626, 0
"route10", 44.18627, -74.00985, 0
"route10", 44.18623, -74.00939, 0
"route10", 44.18603, -74.01314, 0
"route10", 44.18587, -74.01338, 0
"route10", 44.18557, -74.01364, 0
"route10", 44.18458, -74.01421, 0
"route10", 44.18407, -74.01472, 0
"route10", 44.18423, -74.01497, 0
"route10", 44.18444, -74.01521, 0
"route10", 44.18471, -74.01539, 0
"route10", 44.18477, -74.01581, 0
"route10", 44.18484, -74.01616, 0
"route10", 44.18488, -74.01647, 0
"route10", 44.18477, -74.01675, 0
"route10", 44.18476, -74.01707, 0
"route10", 44.18482, -74.01759, 0
"route10", 44.18497, -74.01793, 0
"route10", 44.18507, -74.01834, 0
"route10", 44.18503, -74.01866, 0
"route10", 44.18516, -74.01898, 0
"route10", 44.18542, -74.01924, 0
"route10", 44.18548, -74.01963, 0
"route10", 44.18566, -74.02001, 0
"route10", 44.1857, -74.02039, 0
"route10", 44.18544, -74.02074, 0
"route10", 44.18539, -74.02107, 0
"route10", 44.18551, -74.02158, 0
"route10", 44.18553, -74.02197, 0
"route10", 44.18551225875178, -74.0219521522522, 0
"route11", 44.18551225875178, -74.0219521522522, 0
"route11", 44.18566, -74.02223, 0
"route11", 44.18576, -74.02252, 0
"route11", 44.18608, -74.02272, 0
"route11", 44.18634, -74.02293, 0
"route11", 44.18639, -74.02332, 0
"route11", 44.18645, -74.02366, 0
"route11", 44.18666, -74.02386, 0
"route11", 44.18697, -74.02388, 0
"route11", 44.18722, -74.02388, 0
"route11", 44.187260, -74.023820, 0
"route12", 44.18551225875178, -74.0219521522522, 0
"route12", 44.18529, -74.02214, 0
"route12", 44.18506, -74.02242, 0
"route12", 44.18478, -74.02262, 0
"route12", 44.18449, -74.02302, 0
"route12", 44.1842, -74.02315, 0
"route12", 44.18398, -74.0234, 0
"route12", 44.18372, -74.02338, 0
"route12", 44.18345, -74.02366, 0
"route12", 44.18318, -74.02373, 0
"route12", 44.18297, -74.02396, 0
"route12", 44.18271, -74.02415, 0
"route12", 44.18243, -74.02431, 0
"route12", 44.1822, -74.02441, 0
"route12", 44.18199, -74.02454, 0
"route12", 44.18171, -74.02487, 0
"route12", 44.18149, -74.02501, 0
"route12", 44.18128, -74.02516, 0
"route12", 44.18108, -74.02538, 0
"route12", 44.18081, -74.02563, 0
"route12", 44.18053, -74.02596, 0
"route12", 44.18032, -74.02619, 0
"route12", 44.18003, -74.02632, 0
"route12", 44.17984, -74.0265, 0
"route12", 44.17963, -74.02672, 0
"route12", 44.17939, -74.02697, 0
"route12", 44.179333, -74.027167, 0
"route13", 44.21872, -73.79033, 0
"route13", 44.21879, -73.79084, 0
"route13", 44.21889, -73.7914, 0
"route13", 44.21896, -73.79173, 0
"route13", 44.219, -73.7922, 0
"route13", 44.21882, -73.79252, 0
"route13", 44.21867, -73.79278, 0
"route13", 44.21844, -73.79317, 0
"route13", 44.21818, -73.7934, 0
"route13", 44.21794, -73.79368, 0
"route13", 44.21784, -73.79395, 0
"route13", 44.21767, -73.79431, 0
"route13", 44.21759, -73.79467, 0
"route13", 44.21733, -73.79499, 0
"route13", 44.21713, -73.79522, 0
"route13", 44.21688, -73.79571, 0
"route13", 44.21668, -73.79587, 0
"route13", 44.21649, -73.79632, 0
"route13", 44.21618, -73.79667, 0
"route13", 44.21591, -73.79707, 0
"route13", 44.21567, -73.79748, 0
"route13", 44.21557, -73.79782, 0
"route13", 44.21554, -73.79814, 0
"route13", 44.21552, -73.79857, 0
"route13", 44.21543, -73.79893, 0
"route13", 44.21535, -73.7993, 0
"route13", 44.21531, -73.79973, 0
"route13", 44.21531, -73.80008, 0
"route13", 44.21507, -73.80029, 0
"route13", 44.21497, -73.80066, 0
"route13", 44.21499, -73.80111, 0
"route13", 44.21488, -73.8014, 0
"route13", 44.21471, -73.80173, 0
"route13", 44.21458, -73.80219, 0
"route13", 44.21446, -73.80256, 0
"route13", 44.21437, -73.80286, 0
"route13", 44.21422, -73.8032, 0
"route13", 44.21417, -73.80357, 0
"route13", 44.21422, -73.80392, 0
"route13", 44.21426, -73.8043, 0
"route13", 44.21423, -73.80473, 0
"route13", 44.21428, -73.80515, 0
"route13", 44.21432, -73.8055, 0
"route13", 44.21435, -73.80589, 0
"route13", 44.21434, -73.80623, 0
"route13", 44.21462, -73.8066, 0
"route13", 44.21441, -73.80682, 0
"route13", 44.21428, -73.80716, 0
"route13", 44.21413, -73.80759, 0
"route13", 44.21443, -73.80802, 0
"route13", 44.21469, -73.80774, 0
"route13", 44.21499, -73.80784, 0
"route13", 44.21516, -73.80812, 0
"route13", 44.21535, -73.80831, 0
"route13", 44.21565, -73.80824, 0
"route13", 44.21588, -73.8084, 0
"route13", 44.2161, -73.8086, 0
"route13", 44.21647, -73.80894, 0
"route13", 44.21647, -73.80969, 0
"route13", 44.21664, -73.80996, 0
"route13", 44.21687, -73.81005, 0
"route13", 44.21712, -73.80997, 0
"route13", 44.21737, -73.81004, 0
"route13", 44.21765, -73.81001, 0
"route13", 44.21788, -73.81011, 0
"route13", 44.21816, -73.81027, 0
"route13", 44.21834, -73.81053, 0
"route13", 44.21851, -73.81074, 0
"route13", 44.21849, -73.8111, 0
"route13", 44.21848, -73.81153, 0
"route13", 44.21864, -73.81176, 0
"route13", 44.21877, -73.81207, 0
"route13", 44.21887, -73.81237, 0
"route13", 44.21894, -73.81273, 0
"route13", 44.21908, -73.81299, 0
"route13", 44.21893, -73.8133, 0
"route13", 44.21894, -73.81364, 0
"route13", 44.21881, -73.81396, 0
"route13", 44.21866, -73.81432, 0
"route13", 44.2184, -73.81454, 0
"route13", 44.21812, -73.81473, 0
"route13", 44.21782, -73.81481, 0
"route13", 44.21769, -73.8151, 0
"route13", 44.2175, -73.81527, 0
"route13", 44.2175, -73.81561, 0
"route13", 44.21754, -73.81614, 0
"route13", 44.21737, -73.81657, 0
"route13", 44.2172, -73.81691, 0
"route13", 44.21709, -73.8172, 0
"route13", 44.2169, -73.8177, 0
"route13", 44.21672, -73.81814, 0
"route13", 44.21649, -73.81844, 0
"route13", 44.21634, -73.81868, 0
"route13", 44.21606, -73.81889, 0
"route13", 44.21591, -73.81928, 0
"route13", 44.21582, -73.81973, 0
"route13", 44.21578, -73.82007, 0
"route13", 44.21578, -73.82042, 0
"route13", 44.21578, -73.82082, 0
"route13", 44.21563, -73.82115, 0
"route13", 44.21535, -73.82136, 0
"route13", 44.21501, -73.82149, 0
"route13", 44.21479, -73.82181, 0
"route13", 44.21495, -73.82213, 0
"route13", 44.21505, -73.8226, 0
"route13", 44.21488, -73.82282, 0
"route13", 44.2146, -73.82282, 0
"route13", 44.21453, -73.82319, 0
"route13", 44.21434, -73.82363, 0
"route13", 44.21398, -73.82364, 0
"route13", 44.2137, -73.82368, 0
"route13", 44.21347, -73.82363, 0
"route13", 44.21321, -73.82387, 0
"route13", 44.21282, -73.82394, 0
"route13", 44.21252, -73.82404, 0
"route13", 44.21243, -73.82434, 0
"route13", 44.2125, -73.82473, 0
"route13", 44.2125, -73.82509, 0
"route13", 44.21263, -73.82548, 0
"route13", 44.21216, -73.82583, 0
"route13", 44.21192, -73.82602, 0
"route13", 44.21215, -73.8261, 0
"route13", 44.21237, -73.82621, 0
"route13", 44.21254, -73.82649, 0
"route13", 44.21235, -73.82675, 0
"route13", 44.21248, -73.82702, 0
"route13", 44.21254, -73.82735, 0
"route13", 44.21228, -73.82741, 0
"route13", 44.21235, -73.82775, 0
"route13", 44.21228, -73.82825, 0
"route13", 44.21207, -73.82842, 0
"route13", 44.21204, -73.82876, 0
"route13", 44.21181, -73.82896, 0
"route13", 44.21155, -73.82901, 0
"route13", 44.21143, -73.82938, 0
"route13", 44.21125, -73.82964, 0
"route13", 44.21123, -73.83003, 0
"route13", 44.21134, -73.83044, 0
"route13", 44.21121, -73.83076, 0
"route13", 44.21134, -73.83115, 0
"route13", 44.21141, -73.83155, 0
"route13", 44.2114, -73.83194, 0
"route13", 44.21141, -73.83236, 0
"route13", 44.21154, -73.8328, 0
"route13", 44.21164, -73.83327, 0
"route13", 44.21177, -73.83366, 0
"route13", 44.21185, -73.83398, 0
"route13", 44.21189, -73.83438, 0
"route13", 44.21207, -73.83479, 0
"route13", 44.21228, -73.8352, 0
"route13", 44.21254, -73.83546, 0
"route13", 44.21274, -73.83568, 0
"route13", 44.21299, -73.83589, 0
"route13", 44.21325, -73.83589, 0
"route13", 44.21338, -73.83619, 0
"route13", 44.21353, -73.83645, 0
"route13", 44.21357, -73.83688, 0
"route13", 44.21357, -73.83726, 0
"route13", 44.21359, -73.83763, 0
"route13", 44.21361, -73.83795, 0
"route13", 44.21364, -73.83829, 0
"route13", 44.21357, -73.83868, 0
"route13", 44.21376, -73.83918, 0
"route13", 44.21378, -73.83949, 0
"route13", 44.21385, -73.83999, 0
"route13", 44.21374, -73.84045, 0
"route13", 44.21374, -73.84083, 0
"route13", 44.21383, -73.84119, 0
"route13", 44.21388, -73.84155, 0
"route13", 44.214, -73.84191, 0
"route13", 44.21417, -73.84232, 0
"route13", 44.21439, -73.84264, 0
"route13", 44.21456, -73.84293, 0
"route13", 44.21484, -73.84322, 0
"route13", 44.21471, -73.84353, 0
"route13", 44.21458, -73.84392, 0
"route13", 44.21467, -73.84422, 0
"route13", 44.21438, -73.84453, 0
"route13", 44.21409, -73.84469, 0
"route13", 44.21402, -73.84503, 0
"route13", 44.21398, -73.84536, 0
"route13", 44.21378, -73.84574, 0
"route13", 44.21372, -73.84619, 0
"route13", 44.21359, -73.84649, 0
"route13", 44.21338, -73.84671, 0
"route13", 44.21327, -73.847, 0
"route13", 44.21316, -73.84729, 0
"route13", 44.21312, -73.84771, 0
"route13", 44.21295, -73.84809, 0
"route13", 44.21271, -73.84843, 0
"route13", 44.21269, -73.84887, 0
"route13", 44.21263, -73.84928, 0
"route13", 44.21265, -73.84966, 0
"route13", 44.21271, -73.85002, 0
"route13", 44.21288, -73.85037, 0
"route13", 44.2128, -73.85085, 0
"route13", 44.21287, -73.8513, 0
"route13", 44.21275, -73.85161, 0
"route13", 44.21267, -73.85207, 0
"route13", 44.21258, -73.85247, 0
"route13", 44.21252, -73.85292, 0
"route13", 44.21247, -73.85333, 0
"route13", 44.21239, -73.85379, 0
"route13", 44.2123, -73.85415, 0
"route13", 44.21221, -73.85449, 0
"route13", 44.2122, -73.85482, 0
"route13", 44.21226, -73.85535, 0
"route13", 44.2122, -73.85587, 0
"route13", 44.21231, -73.85634, 0
"route13", 44.21209, -73.85648, 0
"route13", 44.21216, -73.85686, 0
"route13", 44.2122, -73.85722, 0
"route13", 44.2123, -73.85773, 0
"route13", 44.21229, -73.85807, 0
"route13", 44.21233, -73.85844, 0
"route13", 44.21239, -73.85898, 0
"route13", 44.2125, -73.85937, 0
"route13", 44.21263, -73.85976, 0
"route13", 44.21293, -73.86002, 0
"route13", 44.21321, -73.86005, 0
"route13", 44.21357, -73.86022, 0
"route13", 44.21394, -73.86029, 0
"route13", 44.21422, -73.8604, 0
"route13", 44.21438, -73.86072, 0
"route13", 44.21447, -73.86112, 0
"route13", 44.21481, -73.86125, 0
"route13", 44.21505, -73.86142, 0
"route13", 44.21527, -73.86155, 0
"route13", 44.2155, -73.86161, 0
"route13", 44.21572, -73.86177, 0
"route13", 44.21585, -73.86219, 0
"route13", 44.21590915897883, -73.86224269866943, 0
"route14", 44.21590915897883, -73.86224269866943, 0
"route14", 44.21602, -73.86182, 0
"route14", 44.21619, -73.86152, 0
"route14", 44.21647, -73.86112, 0
"route14", 44.21664, -73.8609, 0
"route14", 44.2169, -73.8607, 0
"route14", 44.21713, -73.86065, 0
"route14", 44.21742, -73.86052, 0
"route14", 44.21774, -73.86035, 0
"route14", 44.21802, -73.86032, 0
"route14", 44.21829, -73.86018, 0
"route14", 44.21853, -73.86018, 0
"route14", 44.218611, -73.860556, 0
"route15", 44.21590915897883, -73.86224269866943, 0
"route15", 44.21595, -73.8624, 0
"route15", 44.21585, -73.863, 0
"route15", 44.21576, -73.86335, 0
"route15", 44.21574, -73.86397, 0
"route15", 44.21565, -73.86428, 0
"route15", 44.21563, -73.86476, 0
"route15", 44.21537, -73.86519, 0
"route15", 44.21499, -73.86539, 0
"route15", 44.21481, -73.86587, 0
"route15", 44.21456, -73.86576, 0
"route15", 44.21449, -73.8661, 0
"route15", 44.21441, -73.8665, 0
"route15", 44.21424, -73.86678, 0
"route15", 44.21394, -73.8672, 0
"route15", 44.21385, -73.86756, 0
"route15", 44.21379, -73.86793, 0
"route15", 44.2137, -73.86824, 0
"route15", 44.2136, -73.86857, 0
"route15", 44.21355, -73.86894, 0
"route15", 44.21351, -73.8693, 0
"route15", 44.21346, -73.86964, 0
"route15", 44.21349, -73.87, 0
"route15", 44.21349, -73.87039, 0
"route15", 44.21351, -73.87074, 0
"route15", 44.21353, -73.87144, 0
"route15", 44.2134, -73.8717, 0
"route15", 44.21301, -73.87202, 0
"route15", 44.21284, -73.87228, 0
"route15", 44.2128, -73.87264, 0
"route15", 44.21282, -73.87303, 0
"route15", 44.21272, -73.87336, 0
"route15", 44.21259, -73.87376, 0
"route15", 44.21254, -73.87439, 0
"route15", 44.21228, -73.87494, 0
"route15", 44.21209, -73.8752, 0
"route15", 44.21203, -73.87571, 0
"route15", 44.21198, -73.87605, 0
"route15", 44.21186, -73.87632, 0
"route15", 44.21159, -73.87638, 0
"route15", 44.21127, -73.87644, 0
"route15", 44.21092, -73.87683, 0
"route15", 44.21061, -73.87719, 0
"route15", 44.21042, -73.87747, 0
"route15", 44.21024, -73.87786, 0
"route15", 44.21018, -73.87841, 0
"route15", 44.21027, -73.87902, 0
"route15", 44.21046, -73.87951, 0
"route15", 44.21057, -73.88007, 0
"route15", 44.21061, -73.88056, 0
"route15", 44.21079, -73.88102, 0
"route15", 44.21095, -73.8814, 0
"route15", 44.21108, -73.88167, 0
"route15", 44.21121, -73.88196, 0
"route15", 44.21149, -73.88217, 0
"route15", 44.21159, -73.88189, 0
"route15", 44.21181, -73.88226, 0
"route15", 44.21192, -73.88259, 0
"route15", 44.21197, -73.88292, 0
"route15", 44.21188, -73.88329, 0
"route15", 44.21194, -73.88385, 0
