42.092959,-74.507044,2281,"Croute_new_2"
42.093576,-74.507995,2261,"Croute_new_2"
42.094308,-74.508787,2230,"Croute_new_2"
42.095140,-74.509385,2193,"Croute_new_2"
42.096113,-74.509620,2133,"Croute_new_2"
42.096762,-74.509712,2109,"Croute_new_2"
42.097701,-74.510224,2101,"Croute_new_2"
42.098136,-74.510801,2092,"Croute_new_2"
41.991401,-74.484564,2154,"Croute_new_3"
41.992046,-74.483750,2203,"Croute_new_3"
41.992655,-74.482912,2214,"Croute_new_3"
41.993594,-74.483411,2228,"Croute_new_3"
41.993923,-74.484616,2255,"Croute_new_3"
41.994163,-74.485761,2263,"Croute_new_3"
41.994932,-74.486516,2325,"Croute_new_3"
41.995458,-74.487489,2385,"Croute_new_3"
41.995708,-74.488852,2459,"Croute_new_3"
41.996081,-74.489742,2518,"Croute_new_3"
41.996222,-74.491057,2506,"Croute_new_3"
41.996747,-74.491777,2479,"Croute_new_3"
41.997717,-74.491093,2476,"Croute_new_3"
41.998588,-74.490447,2449,"Croute_new_3"
41.999369,-74.489861,2433,"Croute_new_3"
42.000195,-74.489407,2416,"Croute_new_3"
42.001103,-74.488990,2387,"Croute_new_3"
42.001875,-74.488368,2383,"Croute_new_3"
42.002574,-74.487589,2384,"Croute_new_3"
42.003318,-74.486810,2385,"Croute_new_3"
42.003944,-74.485875,2389,"Croute_new_3"
42.004779,-74.485277,2395,"Croute_new_3"
42.005678,-74.484738,2379,"Croute_new_3"
42.006513,-74.484321,2403,"Croute_new_3"
42.007403,-74.483891,2412,"Croute_new_3"
42.008302,-74.483486,2428,"Croute_new_3"
42.009113,-74.483612,2409,"Croute_new_3"
42.009791,-74.484198,2375,"Croute_new_3"
42.010842,-74.483441,2403,"Croute_new_3"
42.011861,-74.483710,2426,"Croute_new_3"
42.012896,-74.483666,2435,"Croute_new_3"
42.013742,-74.483526,2439,"Croute_new_3"
42.014661,-74.483519,2458,"Croute_new_3"
42.015552,-74.483330,2479,"Croute_new_3"
42.016418,-74.483758,2508,"Croute_new_3"
42.017293,-74.484089,2533,"Croute_new_3"
42.017909,-74.484857,2576,"Croute_new_3"
42.018463,-74.485964,2657,"Croute_new_3"
42.018828,-74.486976,2739,"Croute_new_3"
42.019633,-74.487658,2773,"Croute_new_3"
42.020500,-74.488170,2787,"Croute_new_3"
42.021349,-74.488815,2792,"Croute_new_3"
42.022073,-74.489522,2816,"Croute_new_3"
42.022841,-74.490011,2854,"Croute_new_3"
42.023610,-74.490778,2897,"Croute_new_3"
42.024414,-74.491424,2942,"Croute_new_3"
42.025120,-74.492252,2996,"Croute_new_3"
42.025745,-74.492911,3035,"Croute_new_3"
42.026343,-74.493764,3080,"Croute_new_3"
42.026897,-74.494799,3139,"Croute_new_3"
42.027343,-74.495846,3198,"Croute_new_3"
42.028103,-74.496710,3263,"Croute_new_3"
42.028423,-74.497662,3359,"Croute_new_3"
42.028544,-74.498772,3461,"Croute_new_3"
42.029698,-74.498920,3485,"Croute_new_3"
42.030602,-74.499771,3516,"Croute_new_3"
42.031269,-74.499923,3527,"Croute_new_3"
42.032042,-74.499482,3532,"Croute_new_3"
42.033049,-74.499160,3542,"Croute_new_3"
42.034068,-74.499357,3550,"Croute_new_3"
42.034642,-74.498724,3603,"Croute_new_3"
42.035024,-74.497610,3674,"Croute_new_3"
42.035110,-74.496691,3697,"Croute_new_3"
42.011142,-74.482182,2487,"Croute_new_4"
42.011615,-74.481164,2526,"Croute_new_4"
42.012377,-74.480313,2554,"Croute_new_4"
42.013076,-74.479655,2613,"Croute_new_4"
42.013658,-74.478889,2657,"Croute_new_4"
42.014339,-74.478111,2720,"Croute_new_4"
42.015228,-74.477499,2768,"Croute_new_4"
42.015992,-74.477083,2844,"Croute_new_4"
42.016763,-74.476412,2927,"Croute_new_4"
42.017526,-74.475741,3014,"Croute_new_4"
42.018136,-74.475217,3075,"Croute_new_4"
42.019052,-74.474738,3146,"Croute_new_4"
42.019904,-74.473946,3223,"Croute_new_4"
42.020649,-74.473397,3304,"Croute_new_4"
42.021493,-74.472774,3370,"Croute_new_4"
42.022294,-74.472610,3435,"Croute_new_4"
42.023256,-74.472240,3491,"Croute_new_4"
42.024137,-74.472027,3510,"Croute_new_4"
42.024809,-74.471200,3527,"Croute_new_4"
42.025473,-74.470615,3555,"Croute_new_4"
42.026298,-74.469931,3604,"Croute_new_4"
42.027124,-74.469321,3639,"Croute_new_4"
42.027645,-74.469051,3647,"Croute_new_4"
42.288914,-74.114981,2210,"Croute_new_5"
42.288371,-74.113448,2235,"Croute_new_5"
42.287838,-74.112169,2280,"Croute_new_5"
42.287322,-74.110661,2323,"Croute_new_5"
42.286487,-74.109763,2318,"Croute_new_5"
42.285591,-74.109193,2338,"Croute_new_5"
42.284595,-74.108589,2355,"Croute_new_5"
42.283393,-74.107963,2391,"Croute_new_5"
42.282588,-74.107562,2401,"Croute_new_5"
42.282027,-74.106090,2392,"Croute_new_5"
42.280878,-74.105342,2420,"Croute_new_5"
42.280047,-74.105014,2459,"Croute_new_5"
42.279524,-74.103845,2522,"Croute_new_5"
42.279052,-74.102227,2577,"Croute_new_5"
42.278010,-74.101429,2621,"Croute_new_5"
42.277289,-74.101294,2653,"Croute_new_5"
42.276506,-74.100262,2683,"Croute_new_5"
42.275585,-74.099984,2751,"Croute_new_5"
42.275160,-74.100948,2751,"Croute_new_5"
42.275689,-74.098309,2823,"Croute_new_5"
42.274653,-74.098275,2860,"Croute_new_5"
42.273630,-74.098678,2965,"Croute_new_5"
42.272407,-74.098950,3081,"Croute_new_5"
42.271468,-74.098672,3146,"Croute_new_5"
42.270579,-74.098952,3193,"Croute_new_5"
42.269790,-74.099497,3282,"Croute_new_5"
42.269368,-74.100715,3401,"Croute_new_5"
42.268874,-74.102129,3521,"Croute_new_5"
42.268588,-74.103479,3706,"Croute_new_5"
42.267759,-74.104545,3886,"Croute_new_5"
42.266932,-74.103696,3867,"Croute_new_5"
42.266107,-74.102968,3834,"Croute_new_5"
42.268391,-74.105955,3911,"Croute_new_5"
42.269139,-74.107133,3883,"Croute_new_5"
42.269786,-74.108191,3856,"Croute_new_5"
42.269978,-74.109619,3791,"Croute_new_5"
42.269790,-74.111004,3635,"Croute_new_5"
42.270259,-74.112174,3536,"Croute_new_5"
42.270277,-74.113410,3466,"Croute_new_5"
42.270431,-74.114633,3471,"Croute_new_5"
42.270656,-74.115879,3559,"Croute_new_5"
42.270587,-74.117359,3730,"Croute_new_5"
42.270740,-74.118606,3849,"Croute_new_5"
42.270427,-74.119956,3944,"Croute_new_5"
42.270079,-74.121610,3986,"Croute_new_5"
42.270176,-74.123634,3993,"Croute_new_5"
42.269918,-74.125262,3949,"Croute_new_5"
42.269777,-74.126889,3865,"Croute_new_5"
42.270123,-74.128509,3763,"Croute_new_5"
42.270151,-74.129903,3743,"Croute_new_5"
42.270449,-74.131136,3752,"Croute_new_5"
42.270693,-74.132430,3806,"Croute_new_5"
42.270848,-74.133871,3899,"Croute_new_5"
42.270732,-74.135219,3945,"Croute_new_5"
42.270552,-74.136470,3938,"Croute_new_5"
42.270898,-74.138163,3848,"Croute_new_5"
42.271305,-74.139613,3737,"Croute_new_5"
42.271582,-74.140470,3684,"Croute_new_5"
42.271895,-74.115340,3362,"Croute_new_6"
42.272336,-74.114182,3236,"Croute_new_6"
42.273030,-74.113044,3146,"Croute_new_6"
42.273892,-74.112644,3067,"Croute_new_6"
42.274864,-74.112570,2974,"Croute_new_6"
42.275845,-74.112580,2888,"Croute_new_6"
42.276872,-74.112590,2798,"Croute_new_6"
42.277909,-74.112673,2720,"Croute_new_6"
42.278728,-74.112673,2652,"Croute_new_6"
42.279559,-74.111764,2617,"Croute_new_6"
42.280407,-74.110794,2572,"Croute_new_6"
42.281220,-74.110031,2529,"Croute_new_6"
42.281916,-74.109099,2492,"Croute_new_6"
42.282125,-74.108284,2461,"Croute_new_6"
42.292762,-74.468249,2318,"Croute_new_7"
42.293346,-74.469857,2356,"Croute_new_7"
42.293739,-74.470982,2424,"Croute_new_7"
42.294112,-74.471998,2450,"Croute_new_7"
42.293966,-74.473333,2542,"Croute_new_7"
42.294294,-74.474362,2618,"Croute_new_7"
42.294525,-74.475549,2672,"Croute_new_7"
42.294783,-74.476784,2673,"Croute_new_7"
42.295086,-74.477982,2727,"Croute_new_7"
42.295289,-74.479133,2768,"Croute_new_7"
42.295087,-74.480275,2766,"Croute_new_7"
42.294714,-74.481394,2814,"Croute_new_7"
42.294024,-74.482285,2823,"Croute_new_7"
42.293479,-74.483236,2879,"Croute_new_7"
42.292971,-74.484308,2902,"Croute_new_7"
42.292344,-74.485223,2949,"Croute_new_7"
42.291663,-74.486004,2989,"Croute_new_7"
42.290773,-74.486364,3019,"Croute_new_7"
42.289810,-74.486335,3043,"Croute_new_7"
42.289029,-74.486936,3095,"Croute_new_7"
42.288320,-74.487548,3132,"Croute_new_7"
42.287567,-74.488245,3185,"Croute_new_7"
42.287662,-74.489336,3263,"Croute_new_7"
42.286537,-74.489564,3236,"Croute_new_7"
42.285818,-74.489970,3259,"Croute_new_7"
42.284896,-74.489298,3253,"Croute_new_7"
42.284092,-74.488734,3253,"Croute_new_7"
42.283245,-74.488535,3278,"Croute_new_7"
42.282317,-74.488397,3317,"Croute_new_7"
42.281700,-74.487553,3333,"Croute_new_7"
42.281057,-74.486612,3335,"Croute_new_7"
42.280271,-74.486000,3346,"Croute_new_7"
42.279299,-74.486287,3371,"Croute_new_7"
42.278435,-74.486403,3386,"Croute_new_7"
42.277526,-74.486532,3406,"Croute_new_7"
42.276681,-74.486902,3440,"Croute_new_7"
42.275974,-74.487854,3440,"Croute_new_7"
42.275126,-74.487594,3455,"Croute_new_7"
42.274466,-74.487005,3454,"Croute_new_7"
42.273868,-74.486113,3475,"Croute_new_7"
42.273063,-74.485452,3481,"Croute_new_7"
42.272582,-74.484522,3492,"Croute_new_7"
42.273363,-74.483995,3539,"Croute_new_7"
42.271768,-74.483765,3478,"Croute_new_7"
42.271035,-74.482983,3482,"Croute_new_7"
42.270284,-74.482237,3490,"Croute_new_7"
42.269523,-74.481383,3492,"Croute_new_7"
42.269068,-74.480343,3493,"Croute_new_7"
42.268721,-74.479243,3493,"Croute_new_7"
42.268392,-74.478203,3493,"Croute_new_7"
42.268126,-74.477198,3497,"Croute_new_7"
42.267508,-74.475894,3569,"Croute_new_7"
42.266956,-74.475256,3609,"Croute_new_7"
42.266564,-74.474350,3609,"Croute_new_7"
42.265498,-74.473643,3606,"Croute_new_7"
42.265029,-74.473380,3600,"Croute_new_7"
42.264699,-74.474196,3600,"Croute_new_7"
42.264068,-74.473934,3594,"Croute_new_7"
42.289104,-74.489749,3297,"Croute_new_8"
42.289979,-74.489960,3366,"Croute_new_8"
42.290827,-74.490245,3426,"Croute_new_8"
42.291675,-74.490675,3422,"Croute_new_8"
42.292549,-74.490655,3430,"Croute_new_8"
42.293557,-74.490477,3459,"Croute_new_8"
42.294278,-74.490738,3485,"Croute_new_8"
42.356672,-74.362652,2291,"Croute_new_9"
42.356401,-74.360979,2347,"Croute_new_9"
42.356206,-74.359827,2407,"Croute_new_9"
42.356434,-74.358817,2459,"Croute_new_9"
42.357896,-74.359324,2493,"Croute_new_9"
42.358942,-74.359544,2479,"Croute_new_9"
42.359624,-74.360654,2497,"Croute_new_9"
42.360471,-74.360792,2513,"Croute_new_9"
42.361279,-74.360310,2531,"Croute_new_9"
42.362078,-74.359828,2552,"Croute_new_9"
42.363291,-74.359403,2568,"Croute_new_9"
42.364418,-74.359622,2573,"Croute_new_9"
42.364910,-74.358937,2617,"Croute_new_9"
42.364272,-74.357608,2706,"Croute_new_9"
42.363888,-74.356652,2776,"Croute_new_9"
42.362832,-74.356274,2840,"Croute_new_9"
42.361992,-74.355785,2920,"Croute_new_9"
42.360936,-74.355359,2915,"Croute_new_9"
42.360583,-74.355132,2889,"Croute_new_9"
42.360735,-74.353357,2953,"Croute_new_9"
42.360306,-74.352293,3016,"Croute_new_9"
42.359905,-74.351398,3086,"Croute_new_9"
42.359061,-74.350253,3164,"Croute_new_9"
42.358434,-74.349325,3260,"Croute_new_9"
42.357664,-74.348446,3313,"Croute_new_9"
42.356937,-74.347361,3370,"Croute_new_9"
42.356230,-74.346591,3430,"Croute_new_9"
42.355208,-74.345910,3421,"Croute_new_9"
42.360331,-74.356749,2753,"Croute_new_9"
42.359987,-74.357967,2613,"Croute_new_9"
42.359568,-74.358761,2516,"Croute_new_9"
42.373005,-74.223319,2021,"Croute_new_10"
42.372251,-74.222406,2088,"Croute_new_10"
42.371331,-74.222113,2143,"Croute_new_10"
42.370397,-74.222550,2220,"Croute_new_10"
42.369768,-74.221465,2238,"Croute_new_10"
42.369419,-74.220425,2245,"Croute_new_10"
42.368906,-74.219180,2244,"Croute_new_10"
42.368241,-74.218047,2251,"Croute_new_10"
42.367204,-74.217853,2304,"Croute_new_10"
42.366387,-74.218264,2370,"Croute_new_10"
42.365452,-74.218482,2411,"Croute_new_10"
42.364519,-74.219076,2509,"Croute_new_10"
42.363654,-74.218929,2624,"Croute_new_10"
42.362635,-74.218748,2715,"Croute_new_10"
42.361716,-74.218674,2780,"Croute_new_10"
42.360743,-74.218698,2838,"Croute_new_10"
42.360046,-74.219484,2862,"Croute_new_10"
42.359442,-74.220645,2847,"Croute_new_10"
42.358539,-74.220292,2888,"Croute_new_10"
42.358646,-74.218918,2941,"Croute_new_10"
42.358586,-74.218021,2939,"Croute_new_10"
42.264351,-74.442443,1728,"Croute_new_11"
42.261983,-74.446223,1888,"Croute_new_11"
42.261680,-74.446904,1932,"Croute_new_11"
42.260773,-74.449288,2070,"Croute_new_11"
42.259292,-74.452247,2277,"Croute_new_11"
42.258739,-74.453380,2367,"Croute_new_11"
42.256783,-74.454839,2467,"Croute_new_11"
42.255821,-74.455224,2524,"Croute_new_11"
42.254812,-74.455220,2550,"Croute_new_11"
42.253414,-74.454856,2688,"Croute_new_11"
42.252308,-74.456975,2829,"Croute_new_11"
42.251422,-74.456389,2929,"Croute_new_11"
42.250111,-74.455200,3068,"Croute_new_11"
42.249401,-74.453582,3074,"Croute_new_11"
42.248844,-74.452168,3112,"Croute_new_11"
42.248054,-74.450842,3287,"Croute_new_11"
42.247340,-74.450217,3403,"Croute_new_11"
42.245837,-74.448606,3546,"Croute_new_11"
42.245802,-74.446970,3556,"Croute_new_11"
42.253743,-74.457630,2852,"Croute_new_12"
42.254789,-74.457948,2905,"Croute_new_12"
42.255910,-74.458945,2947,"Croute_new_12"
42.257463,-74.459683,3060,"Croute_new_12"
42.258936,-74.460834,3165,"Croute_new_12"
42.259572,-74.461847,3265,"Croute_new_12"
42.259681,-74.464017,3330,"Croute_new_12"
42.260056,-74.465238,3337,"Croute_new_12"
42.260690,-74.466106,3342,"Croute_new_12"
42.261013,-74.467800,3372,"Croute_new_12"
42.261323,-74.468561,3390,"Croute_new_12"
42.261015,-74.470080,3400,"Croute_new_12"
42.261698,-74.471796,3406,"Croute_new_12"
42.262517,-74.471643,3443,"Croute_new_12"
42.262862,-74.470185,3489,"Croute_new_12"
42.263899,-74.470601,3509,"Croute_new_12"
42.264833,-74.471963,3539,"Croute_new_12"
42.045974,-74.575099,3294,"Croute_new_13"
42.045501,-74.573797,3240,"Croute_new_13"
42.045694,-74.572442,3214,"Croute_new_13"
42.045410,-74.571151,3233,"Croute_new_13"
42.045125,-74.569715,3209,"Croute_new_13"
42.045255,-74.568264,3203,"Croute_new_13"
42.045249,-74.566609,3214,"Croute_new_13"
42.045261,-74.565171,3221,"Croute_new_13"
42.045301,-74.563793,3223,"Croute_new_13"
42.045368,-74.562391,3211,"Croute_new_13"
42.045497,-74.560965,3220,"Croute_new_13"
42.045402,-74.559588,3234,"Croute_new_13"
42.045037,-74.558454,3290,"Croute_new_13"
42.044574,-74.557443,3364,"Croute_new_13"
42.044344,-74.556163,3416,"Croute_new_13"
42.044016,-74.555090,3452,"Croute_new_13"
42.043570,-74.553946,3498,"Croute_new_13"
42.042603,-74.553179,3552,"Croute_new_13"
42.041825,-74.552254,3624,"Croute_new_13"
42.041291,-74.551605,3683,"Croute_new_13"
42.040620,-74.550329,3739,"Croute_new_13"
42.039761,-74.549514,3821,"Croute_new_13"
41.922646,-74.505523,2462,"Croute_new_14"
41.923721,-74.506118,2437,"Croute_new_14"
41.925072,-74.506228,2377,"Croute_new_14"
41.926881,-74.505901,2293,"Croute_new_14"
41.928097,-74.505843,2260,"Croute_new_14"
41.929640,-74.506639,2224,"Croute_new_14"
41.930214,-74.508142,2239,"Croute_new_14"
41.930526,-74.509491,2306,"Croute_new_14"
41.931684,-74.510544,2365,"Croute_new_14"
41.931905,-74.511712,2403,"Croute_new_14"
41.931785,-74.513172,2426,"Croute_new_14"
41.931081,-74.514902,2480,"Croute_new_14"
41.930058,-74.515863,2516,"Croute_new_14"
41.929404,-74.516724,2547,"Croute_new_14"
41.929131,-74.518270,2555,"Croute_new_14"
41.928036,-74.519038,2643,"Croute_new_14"
41.926924,-74.520277,2697,"Croute_new_14"
41.925871,-74.520466,2800,"Croute_new_14"
41.924712,-74.518919,2922,"Croute_new_14"
41.923994,-74.517477,2997,"Croute_new_14"
41.863927,-74.346098,1232,"Croute_new_15"
41.865161,-74.347820,1278,"Croute_new_15"
41.865466,-74.349070,1256,"Croute_new_15"
41.865780,-74.350597,1233,"Croute_new_15"
41.866547,-74.352349,1331,"Croute_new_15"
41.865815,-74.353549,1424,"Croute_new_15"
41.866698,-74.355131,1520,"Croute_new_15"
41.867651,-74.356483,1521,"Croute_new_15"
41.869028,-74.359529,1696,"Croute_new_15"
41.872208,-74.361305,1722,"Croute_new_15"
41.872630,-74.362675,1785,"Croute_new_15"
41.873927,-74.364289,1779,"Croute_new_15"
41.873762,-74.365327,1783,"Croute_new_15"
41.873253,-74.366224,1801,"Croute_new_15"
41.872783,-74.369132,1754,"Croute_new_15"
41.872244,-74.371006,1702,"Croute_new_15"
41.915032,-74.429106,1311,"Croute_new_16"
41.915853,-74.427459,1407,"Croute_new_16"
41.916555,-74.427308,1459,"Croute_new_16"
41.917583,-74.425912,1547,"Croute_new_16"
41.918444,-74.425108,1570,"Croute_new_16"
41.919835,-74.424107,1588,"Croute_new_16"
41.920721,-74.422977,1628,"Croute_new_16"
41.922607,-74.421984,1711,"Croute_new_16"
41.923849,-74.421707,1774,"Croute_new_16"
41.924879,-74.420612,1829,"Croute_new_16"
41.925884,-74.419759,1888,"Croute_new_16"
41.927150,-74.419096,1954,"Croute_new_16"
41.928205,-74.419340,2016,"Croute_new_16"
41.929124,-74.419332,2050,"Croute_new_16"
41.931356,-74.419010,2155,"Croute_new_16"
41.932965,-74.418404,2278,"Croute_new_16"
41.934128,-74.418599,2397,"Croute_new_16"
41.936124,-74.418014,2477,"Croute_new_16"
41.937079,-74.417945,2543,"Croute_new_16"
41.938248,-74.417536,2630,"Croute_new_16"
41.939533,-74.416945,2686,"Croute_new_16"
41.940524,-74.417141,2722,"Croute_new_16"
41.941980,-74.416488,2847,"Croute_new_16"
41.943292,-74.415873,2951,"Croute_new_16"
41.944583,-74.414752,2982,"Croute_new_16"
41.945244,-74.413575,3027,"Croute_new_16"
41.945821,-74.411905,3126,"Croute_new_16"
41.945845,-74.407803,3328,"Croute_new_16"
41.945043,-74.406037,3490,"Croute_new_16"
41.945056,-74.405036,3507,"Croute_new_16"
41.945736,-74.404185,3506,"Croute_new_16"
41.947268,-74.402614,3564,"Croute_new_16"
41.948415,-74.401457,3619,"Croute_new_16"
41.949555,-74.400735,3615,"Croute_new_16"
41.952066,-74.398793,3766,"Croute_new_16"
41.952917,-74.397795,3813,"Croute_new_16"
41.953908,-74.397858,3765,"Croute_new_16"
41.954944,-74.397849,3679,"Croute_new_16"
41.956323,-74.398162,3650,"Croute_new_16"
41.957530,-74.398186,3675,"Croute_new_16"
41.958531,-74.398467,3725,"Croute_new_16"
41.959085,-74.399282,3795,"Croute_new_16"
41.959174,-74.400862,3817,"Croute_new_16"
41.958885,-74.402349,3823,"Croute_new_16"
41.958570,-74.404174,3771,"Croute_new_16"
41.959200,-74.405725,3659,"Croute_new_16"
41.927019,-74.288514,3053,"Croute_new_17"
41.926028,-74.288513,3079,"Croute_new_17"
41.924717,-74.287635,3085,"Croute_new_17"
41.924364,-74.287374,3078,"Croute_new_17"
41.923424,-74.288373,2945,"Croute_new_17"
41.921717,-74.289031,2813,"Croute_new_17"
41.920516,-74.289901,2715,"Croute_new_17"
41.919511,-74.290527,2649,"Croute_new_17"
41.918548,-74.290731,2538,"Croute_new_17"
41.916391,-74.291394,2324,"Croute_new_17"
41.915343,-74.292455,2188,"Croute_new_17"
41.914266,-74.292973,2105,"Croute_new_17"
41.913086,-74.294421,2082,"Croute_new_17"
41.913529,-74.296116,2047,"Croute_new_17"
41.913695,-74.298345,1970,"Croute_new_17"
41.914824,-74.301806,1861,"Croute_new_17"
41.916355,-74.303236,1789,"Croute_new_17"
41.917276,-74.305071,1715,"Croute_new_17"
41.917997,-74.306607,1690,"Croute_new_17"
41.919284,-74.308052,1682,"Croute_new_17"
41.920976,-74.309348,1663,"Croute_new_17"
41.922494,-74.310092,1661,"Croute_new_17"
41.922626,-74.312514,1619,"Croute_new_17"
41.923419,-74.314206,1584,"Croute_new_17"
41.924532,-74.315014,1540,"Croute_new_17"
41.925783,-74.316412,1484,"Croute_new_17"
41.926694,-74.318187,1441,"Croute_new_17"
41.927860,-74.318887,1444,"Croute_new_17"
41.929094,-74.318801,1366,"Croute_new_17"
41.930229,-74.320333,1349,"Croute_new_17"
41.931501,-74.322189,1313,"Croute_new_17"
41.932359,-74.324206,1253,"Croute_new_17"
41.933573,-74.325448,1210,"Croute_new_17"
41.934563,-74.326704,1182,"Croute_new_17"
41.935619,-74.327163,1166,"Croute_new_17"
41.935418,-74.328239,1109,"Croute_new_17"
41.924731,-74.285537,2957,"Croute_new_18"
41.924156,-74.282974,2769,"Croute_new_18"
41.923204,-74.280501,2788,"Croute_new_18"
41.984512,-74.361065,3414,"Croute_new_19"
41.983079,-74.360899,3381,"Croute_new_19"
41.982194,-74.360521,3364,"Croute_new_19"
41.981334,-74.359769,3368,"Croute_new_19"
41.980689,-74.358726,3423,"Croute_new_19"
41.979670,-74.358506,3480,"Croute_new_19"
41.978751,-74.358540,3554,"Croute_new_19"
41.977921,-74.358258,3588,"Croute_new_19"
41.977170,-74.357674,3594,"Croute_new_19"
41.987785,-74.361709,3686,"Croute_new_20"
41.986859,-74.362056,3638,"Croute_new_20"
41.986156,-74.361930,3513,"Croute_new_20"
41.985526,-74.362081,3473,"Croute_new_20"
41.983868,-74.327247,985,"Croute_new_21"
41.984676,-74.328241,1062,"Croute_new_21"
41.985052,-74.329383,1175,"Croute_new_21"
41.984932,-74.330532,1277,"Croute_new_21"
